_unit_id,_created_at,_canary,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,direction,b1,b2,direction_gold,e1,e2,relation,relex_relcos,sent_id,sentence,term1,term2,twrex
497984442,7/4/2014 10:29:04,,1314761344,7/4/2014 10:28:59,clixsense,0.8875,19162475,GBR,M3,Frome,82.33.126.30,SUPERFICIAL SPREADING MELANOMA causes RADIAL GROWTH PHASE,93,57,,112,87,causes,0.384110639798688,901985-FS1-4,The biologic behavior of the intraepidermal component of SUPERFICIAL SPREADING MELANOMA (the RADIAL GROWTH PHASE) has been demonstrated to have significantly different properties than those of the cells in the vertical growth phase,RADIAL GROWTH PHASE,SUPERFICIAL SPREADING MELANOMA,RO-disease_has_finding
497984442,7/4/2014 10:30:01,,1314761765,7/4/2014 10:29:39,clixsense,0.7,15189335,GBR,I9,Dereham,86.157.163.112,SUPERFICIAL SPREADING MELANOMA causes RADIAL GROWTH PHASE,93,57,,112,87,causes,0.384110639798688,901985-FS1-4,The biologic behavior of the intraepidermal component of SUPERFICIAL SPREADING MELANOMA (the RADIAL GROWTH PHASE) has been demonstrated to have significantly different properties than those of the cells in the vertical growth phase,RADIAL GROWTH PHASE,SUPERFICIAL SPREADING MELANOMA,RO-disease_has_finding
497984442,7/4/2014 11:06:00,,1314778840,7/4/2014 11:05:16,clixsense,0.5958,27969116,NLD,,,91.213.37.165,no_relation,93,57,,112,87,causes,0.384110639798688,901985-FS1-4,The biologic behavior of the intraepidermal component of SUPERFICIAL SPREADING MELANOMA (the RADIAL GROWTH PHASE) has been demonstrated to have significantly different properties than those of the cells in the vertical growth phase,RADIAL GROWTH PHASE,SUPERFICIAL SPREADING MELANOMA,RO-disease_has_finding
498010591,7/4/2014 12:22:43,false,1314824886,7/4/2014 12:22:21,clixsense,1,15189335,GBR,I9,Dereham,86.157.163.112,ESSENTIAL THROMBOCYTHEMIA causes ELEVATED PLATELET COUNT,23,93,,46,118,causes,0.308606699924184,901991-FS1-4,"When accompanied by an ELEVATED PLATELET COUNT, these precursor stages may clinically mimick ESSENTIAL THROMBOCYTHEMIA because they are not recognized by the conventional criteria",ELEVATED PLATELET COUNT,ESSENTIAL THROMBOCYTHEMIA,RO-disease_has_finding
498010591,7/4/2014 12:39:31,false,1314835565,7/4/2014 12:38:57,clixsense,0.881,26649250,GBR,N7,Epsom,193.117.31.2,no_relation,23,93,,46,118,causes,0.308606699924184,901991-FS1-4,"When accompanied by an ELEVATED PLATELET COUNT, these precursor stages may clinically mimick ESSENTIAL THROMBOCYTHEMIA because they are not recognized by the conventional criteria",ELEVATED PLATELET COUNT,ESSENTIAL THROMBOCYTHEMIA,RO-disease_has_finding
498010591,7/4/2014 12:53:31,false,1314846001,7/4/2014 12:52:25,prodege,0.7778,27939470,GBR,X5,Cardiff,2.97.141.128,no_relation,23,93,,46,118,causes,0.308606699924184,901991-FS1-4,"When accompanied by an ELEVATED PLATELET COUNT, these precursor stages may clinically mimick ESSENTIAL THROMBOCYTHEMIA because they are not recognized by the conventional criteria",ELEVATED PLATELET COUNT,ESSENTIAL THROMBOCYTHEMIA,RO-disease_has_finding
497984427,7/4/2014 10:28:44,,1314761208,7/4/2014 10:28:39,clixsense,0.8875,19162475,GBR,M3,Frome,82.33.126.30,ELEVATED PLATELET COUNT causes ESSENTIAL THROMBOCYTHEMIA,23,93,,46,118,causes,0.308606699924184,901991-FS1-4,"When accompanied by an ELEVATED PLATELET COUNT, these precursor stages may clinically mimick ESSENTIAL THROMBOCYTHEMIA because they are not recognized by the conventional criteria",ELEVATED PLATELET COUNT,ESSENTIAL THROMBOCYTHEMIA,RO-disease_has_finding
497984427,7/4/2014 10:35:38,,1314764053,7/4/2014 10:35:20,clixsense,0.7,15189335,GBR,I9,Dereham,86.157.163.112,ESSENTIAL THROMBOCYTHEMIA causes ELEVATED PLATELET COUNT,23,93,,46,118,causes,0.308606699924184,901991-FS1-4,"When accompanied by an ELEVATED PLATELET COUNT, these precursor stages may clinically mimick ESSENTIAL THROMBOCYTHEMIA because they are not recognized by the conventional criteria",ELEVATED PLATELET COUNT,ESSENTIAL THROMBOCYTHEMIA,RO-disease_has_finding
497984427,7/4/2014 10:55:13,,1314773410,7/4/2014 10:54:38,clixsense,0.5958,27969116,NLD,,,91.213.37.165,no_relation,23,93,,46,118,causes,0.308606699924184,901991-FS1-4,"When accompanied by an ELEVATED PLATELET COUNT, these precursor stages may clinically mimick ESSENTIAL THROMBOCYTHEMIA because they are not recognized by the conventional criteria",ELEVATED PLATELET COUNT,ESSENTIAL THROMBOCYTHEMIA,RO-disease_has_finding
498010607,7/4/2014 12:48:45,false,1314841894,7/4/2014 12:48:14,rewardsspot,0.75,17763704,USA,VA,Manassas,198.7.62.204,HAEMOPHAGOCYTIC SYNDROME causes PANCYTOPENIA,61,118,,73,142,causes,0.868243142124459,902511-FS1-4,"However, the patient deteriorated, with fevers, weight loss, PANCYTOPENIA and laboratory features consistent with the HAEMOPHAGOCYTIC SYNDROME",PANCYTOPENIA,HAEMOPHAGOCYTIC SYNDROME,RO-disease_may_have_finding
498010607,7/4/2014 13:03:01,false,1314853284,7/4/2014 13:02:50,clixsense,0.7024,17950689,GBR,X5,Cardiff,89.168.38.216,PANCYTOPENIA causes HAEMOPHAGOCYTIC SYNDROME,61,118,,73,142,causes,0.868243142124459,902511-FS1-4,"However, the patient deteriorated, with fevers, weight loss, PANCYTOPENIA and laboratory features consistent with the HAEMOPHAGOCYTIC SYNDROME",PANCYTOPENIA,HAEMOPHAGOCYTIC SYNDROME,RO-disease_may_have_finding
498010607,7/4/2014 13:06:35,false,1314855818,7/4/2014 13:06:30,prodege,0.5238,18960400,GBR,A2,Edgware,31.54.207.221,PANCYTOPENIA causes HAEMOPHAGOCYTIC SYNDROME,61,118,,73,142,causes,0.868243142124459,902511-FS1-4,"However, the patient deteriorated, with fevers, weight loss, PANCYTOPENIA and laboratory features consistent with the HAEMOPHAGOCYTIC SYNDROME",PANCYTOPENIA,HAEMOPHAGOCYTIC SYNDROME,RO-disease_may_have_finding
497984443,7/4/2014 10:28:44,,1314761211,7/4/2014 10:28:39,clixsense,0.8875,19162475,GBR,M3,Frome,82.33.126.30,HAEMOPHAGOCYTIC SYNDROME causes PANCYTOPENIA,61,118,,73,142,causes,0.868243142124459,902511-FS1-4,"However, the patient deteriorated, with fevers, weight loss, PANCYTOPENIA and laboratory features consistent with the HAEMOPHAGOCYTIC SYNDROME",PANCYTOPENIA,HAEMOPHAGOCYTIC SYNDROME,RO-disease_may_have_finding
497984443,7/4/2014 10:29:38,,1314761609,7/4/2014 10:29:06,clixsense,0.7,15189335,GBR,I9,Dereham,86.157.163.112,HAEMOPHAGOCYTIC SYNDROME causes PANCYTOPENIA,61,118,,73,142,causes,0.868243142124459,902511-FS1-4,"However, the patient deteriorated, with fevers, weight loss, PANCYTOPENIA and laboratory features consistent with the HAEMOPHAGOCYTIC SYNDROME",PANCYTOPENIA,HAEMOPHAGOCYTIC SYNDROME,RO-disease_may_have_finding
497984443,7/4/2014 11:06:00,,1314778839,7/4/2014 11:05:16,clixsense,0.5958,27969116,NLD,,,91.213.37.165,HAEMOPHAGOCYTIC SYNDROME causes PANCYTOPENIA,61,118,,73,142,causes,0.868243142124459,902511-FS1-4,"However, the patient deteriorated, with fevers, weight loss, PANCYTOPENIA and laboratory features consistent with the HAEMOPHAGOCYTIC SYNDROME",PANCYTOPENIA,HAEMOPHAGOCYTIC SYNDROME,RO-disease_may_have_finding
498010576,7/4/2014 13:04:48,false,1314854636,7/4/2014 13:04:33,clixsense,0.7024,17950689,GBR,X5,Cardiff,89.168.38.216,HEPATOCELLULAR CARCINOMA causes FEVER,82,23,,87,47,causes,0.964901281354015,902533-FS1-4,A 52-year-old man with HEPATOCELLULAR CARCINOMA (HCC) was admitted with cough and FEVER,FEVER,HEPATOCELLULAR CARCINOMA,RO-disease_may_have_finding
498010576,7/4/2014 13:06:29,false,1314855796,7/4/2014 13:06:23,prodege,0.5238,18960400,GBR,A2,Edgware,31.54.207.221,FEVER causes HEPATOCELLULAR CARCINOMA,82,23,,87,47,causes,0.964901281354015,902533-FS1-4,A 52-year-old man with HEPATOCELLULAR CARCINOMA (HCC) was admitted with cough and FEVER,FEVER,HEPATOCELLULAR CARCINOMA,RO-disease_may_have_finding
498010576,7/4/2014 13:15:33,false,1314863025,7/4/2014 13:15:06,clixsense,0.7051,27871219,NLD,7,Amsterdam,87.210.207.223,HEPATOCELLULAR CARCINOMA causes FEVER,82,23,,87,47,causes,0.964901281354015,902533-FS1-4,A 52-year-old man with HEPATOCELLULAR CARCINOMA (HCC) was admitted with cough and FEVER,FEVER,HEPATOCELLULAR CARCINOMA,RO-disease_may_have_finding
497984412,7/4/2014 10:30:23,,1314761928,7/4/2014 10:30:19,clixsense,0.8875,19162475,GBR,M3,Frome,82.33.126.30,FEVER causes HEPATOCELLULAR CARCINOMA,82,23,,87,47,causes,0.964901281354015,902533-FS1-4,A 52-year-old man with HEPATOCELLULAR CARCINOMA (HCC) was admitted with cough and FEVER,FEVER,HEPATOCELLULAR CARCINOMA,RO-disease_may_have_finding
497984412,7/4/2014 10:32:29,,1314762769,7/4/2014 10:32:11,clixsense,0.7,15189335,GBR,I9,Dereham,86.157.163.112,HEPATOCELLULAR CARCINOMA causes FEVER,82,23,,87,47,causes,0.964901281354015,902533-FS1-4,A 52-year-old man with HEPATOCELLULAR CARCINOMA (HCC) was admitted with cough and FEVER,FEVER,HEPATOCELLULAR CARCINOMA,RO-disease_may_have_finding
497984412,7/4/2014 11:01:40,,1314776268,7/4/2014 11:01:10,clixsense,0.5958,27969116,NLD,,,91.213.37.165,HEPATOCELLULAR CARCINOMA causes FEVER,82,23,,87,47,causes,0.964901281354015,902533-FS1-4,A 52-year-old man with HEPATOCELLULAR CARCINOMA (HCC) was admitted with cough and FEVER,FEVER,HEPATOCELLULAR CARCINOMA,RO-disease_may_have_finding
498010577,7/4/2014 13:14:21,false,1314862061,7/4/2014 13:13:16,clixsense,0.9167,6337874,CAN,ON,Scarborough,99.244.221.29,no_relation,71,43,,82,57,causes,0.979957887012223,902545-FS1-4,"CASE REPORT: Morgan, a 4-year-old boy with BLOOM SYNDROME, developed a WILMS TUMOR",WILMS TUMOR,BLOOM SYNDROME,RO-disease_may_have_finding
498010577,7/4/2014 13:04:32,false,1314854469,7/4/2014 13:03:58,clixsense,0.7024,17950689,GBR,X5,Cardiff,89.168.38.216,BLOOM SYNDROME causes WILMS TUMOR,71,43,,82,57,causes,0.979957887012223,902545-FS1-4,"CASE REPORT: Morgan, a 4-year-old boy with BLOOM SYNDROME, developed a WILMS TUMOR",WILMS TUMOR,BLOOM SYNDROME,RO-disease_may_have_finding
498010577,7/4/2014 12:56:28,false,1314848242,7/4/2014 12:55:36,prodege,0.7778,27939470,GBR,X5,Cardiff,2.97.141.128,no_relation,71,43,,82,57,causes,0.979957887012223,902545-FS1-4,"CASE REPORT: Morgan, a 4-year-old boy with BLOOM SYNDROME, developed a WILMS TUMOR",WILMS TUMOR,BLOOM SYNDROME,RO-disease_may_have_finding
497984413,7/4/2014 10:27:22,,1314760602,7/4/2014 10:26:49,clixsense,0.7,15189335,GBR,I9,Dereham,86.157.163.112,BLOOM SYNDROME causes WILMS TUMOR,71,43,,82,57,causes,0.979957887012223,902545-FS1-4,"CASE REPORT: Morgan, a 4-year-old boy with BLOOM SYNDROME, developed a WILMS TUMOR",WILMS TUMOR,BLOOM SYNDROME,RO-disease_may_have_finding
497984413,7/4/2014 10:28:51,,1314761265,7/4/2014 10:28:46,clixsense,0.8875,19162475,GBR,M3,Frome,82.33.126.30,BLOOM SYNDROME causes WILMS TUMOR,71,43,,82,57,causes,0.979957887012223,902545-FS1-4,"CASE REPORT: Morgan, a 4-year-old boy with BLOOM SYNDROME, developed a WILMS TUMOR",WILMS TUMOR,BLOOM SYNDROME,RO-disease_may_have_finding
497984413,7/4/2014 11:03:46,,1314777399,7/4/2014 11:03:16,clixsense,0.5958,27969116,NLD,,,91.213.37.165,BLOOM SYNDROME causes WILMS TUMOR,71,43,,82,57,causes,0.979957887012223,902545-FS1-4,"CASE REPORT: Morgan, a 4-year-old boy with BLOOM SYNDROME, developed a WILMS TUMOR",WILMS TUMOR,BLOOM SYNDROME,RO-disease_may_have_finding
498010571,7/4/2014 12:23:05,false,1314825140,7/4/2014 12:22:44,clixsense,1,15189335,GBR,I9,Dereham,86.157.163.112,INFECTIOUS MONONUCLEOSIS causes SPLENIC RUPTURE,43,102,,58,126,causes,0.861640436855329,902557-FS1-4,We describe a case in which a diagnosis of SPLENIC RUPTURE occurring spontaneously on a background of INFECTIOUS MONONUCLEOSIS was made as a result of a high index of suspicion,SPLENIC RUPTURE,INFECTIOUS MONONUCLEOSIS,RO-disease_may_have_finding
498010571,7/4/2014 13:02:49,false,1314853078,7/4/2014 13:02:41,clixsense,0.7024,17950689,GBR,X5,Cardiff,89.168.38.216,INFECTIOUS MONONUCLEOSIS causes SPLENIC RUPTURE,43,102,,58,126,causes,0.861640436855329,902557-FS1-4,We describe a case in which a diagnosis of SPLENIC RUPTURE occurring spontaneously on a background of INFECTIOUS MONONUCLEOSIS was made as a result of a high index of suspicion,SPLENIC RUPTURE,INFECTIOUS MONONUCLEOSIS,RO-disease_may_have_finding
498010571,7/4/2014 13:14:17,false,1314862047,7/4/2014 13:13:58,instagc,0.5833,18960682,GBR,,,86.29.55.201,INFECTIOUS MONONUCLEOSIS causes SPLENIC RUPTURE,43,102,,58,126,causes,0.861640436855329,902557-FS1-4,We describe a case in which a diagnosis of SPLENIC RUPTURE occurring spontaneously on a background of INFECTIOUS MONONUCLEOSIS was made as a result of a high index of suspicion,SPLENIC RUPTURE,INFECTIOUS MONONUCLEOSIS,RO-disease_may_have_finding
497984407,7/4/2014 10:30:29,,1314761964,7/4/2014 10:30:24,clixsense,0.8875,19162475,GBR,M3,Frome,82.33.126.30,SPLENIC RUPTURE causes INFECTIOUS MONONUCLEOSIS,43,102,,58,126,causes,0.861640436855329,902557-FS1-4,We describe a case in which a diagnosis of SPLENIC RUPTURE occurring spontaneously on a background of INFECTIOUS MONONUCLEOSIS was made as a result of a high index of suspicion,SPLENIC RUPTURE,INFECTIOUS MONONUCLEOSIS,RO-disease_may_have_finding
497984407,7/4/2014 10:33:46,,1314763261,7/4/2014 10:33:19,clixsense,0.7,15189335,GBR,I9,Dereham,86.157.163.112,INFECTIOUS MONONUCLEOSIS causes SPLENIC RUPTURE,43,102,,58,126,causes,0.861640436855329,902557-FS1-4,We describe a case in which a diagnosis of SPLENIC RUPTURE occurring spontaneously on a background of INFECTIOUS MONONUCLEOSIS was made as a result of a high index of suspicion,SPLENIC RUPTURE,INFECTIOUS MONONUCLEOSIS,RO-disease_may_have_finding
497984407,7/4/2014 10:57:27,,1314774354,7/4/2014 10:56:53,clixsense,0.5958,27969116,NLD,,,91.213.37.165,INFECTIOUS MONONUCLEOSIS causes SPLENIC RUPTURE,43,102,,58,126,causes,0.861640436855329,902557-FS1-4,We describe a case in which a diagnosis of SPLENIC RUPTURE occurring spontaneously on a background of INFECTIOUS MONONUCLEOSIS was made as a result of a high index of suspicion,SPLENIC RUPTURE,INFECTIOUS MONONUCLEOSIS,RO-disease_may_have_finding
498010573,7/4/2014 13:05:12,false,1314854890,7/4/2014 13:04:49,clixsense,0.7024,17950689,GBR,X5,Cardiff,89.168.38.216,GAMMA HEAVY CHAIN DISEASE is diagnosed by SPLENOMEGALY,116,15,,128,40,is diagnosed by,0.50709255283711,902622-FS1-13,A patient with GAMMA HEAVY CHAIN DISEASE (Franklin's disease) was discovered during evaluation for pancytopenia and SPLENOMEGALY,SPLENOMEGALY,GAMMA HEAVY CHAIN DISEASE,RO-disease_may_have_finding
498010573,7/4/2014 13:15:49,false,1314863259,7/4/2014 13:15:33,instagc,0.5833,18960682,GBR,,,86.29.55.201,no_relation,116,15,,128,40,is diagnosed by,0.50709255283711,902622-FS1-13,A patient with GAMMA HEAVY CHAIN DISEASE (Franklin's disease) was discovered during evaluation for pancytopenia and SPLENOMEGALY,SPLENOMEGALY,GAMMA HEAVY CHAIN DISEASE,RO-disease_may_have_finding
498010573,7/4/2014 13:16:13,false,1314863679,7/4/2014 13:15:35,clixsense,0.7051,27871219,NLD,7,Amsterdam,87.210.207.223,no_relation,116,15,,128,40,is diagnosed by,0.50709255283711,902622-FS1-13,A patient with GAMMA HEAVY CHAIN DISEASE (Franklin's disease) was discovered during evaluation for pancytopenia and SPLENOMEGALY,SPLENOMEGALY,GAMMA HEAVY CHAIN DISEASE,RO-disease_may_have_finding
497984409,7/4/2014 10:30:34,,1314761994,7/4/2014 10:30:30,clixsense,0.8875,19162475,GBR,M3,Frome,82.33.126.30,GAMMA HEAVY CHAIN DISEASE is diagnosed by SPLENOMEGALY,116,15,,128,40,is diagnosed by,0.50709255283711,902622-FS1-13,A patient with GAMMA HEAVY CHAIN DISEASE (Franklin's disease) was discovered during evaluation for pancytopenia and SPLENOMEGALY,SPLENOMEGALY,GAMMA HEAVY CHAIN DISEASE,RO-disease_may_have_finding
497984409,7/4/2014 10:32:59,,1314762960,7/4/2014 10:32:30,clixsense,0.7,15189335,GBR,I9,Dereham,86.157.163.112,GAMMA HEAVY CHAIN DISEASE is diagnosed by SPLENOMEGALY,116,15,,128,40,is diagnosed by,0.50709255283711,902622-FS1-13,A patient with GAMMA HEAVY CHAIN DISEASE (Franklin's disease) was discovered during evaluation for pancytopenia and SPLENOMEGALY,SPLENOMEGALY,GAMMA HEAVY CHAIN DISEASE,RO-disease_may_have_finding
497984409,7/4/2014 10:56:52,,1314774115,7/4/2014 10:56:03,clixsense,0.5958,27969116,NLD,,,91.213.37.165,GAMMA HEAVY CHAIN DISEASE is diagnosed by SPLENOMEGALY,116,15,,128,40,is diagnosed by,0.50709255283711,902622-FS1-13,A patient with GAMMA HEAVY CHAIN DISEASE (Franklin's disease) was discovered during evaluation for pancytopenia and SPLENOMEGALY,SPLENOMEGALY,GAMMA HEAVY CHAIN DISEASE,RO-disease_may_have_finding
498010575,7/4/2014 13:04:32,false,1314854477,7/4/2014 13:03:58,clixsense,0.7024,17950689,GBR,X5,Cardiff,89.168.38.216,SPLENOMEGALY causes GAMMA HEAVY CHAIN DISEASE,116,15,,128,40,causes,0.50709255283711,902622-FS1-4,A patient with GAMMA HEAVY CHAIN DISEASE (Franklin's disease) was discovered during evaluation for pancytopenia and SPLENOMEGALY,SPLENOMEGALY,GAMMA HEAVY CHAIN DISEASE,RO-disease_may_have_finding
498010575,7/4/2014 13:06:35,false,1314855830,7/4/2014 13:06:30,prodege,0.5238,18960400,GBR,A2,Edgware,31.54.207.221,GAMMA HEAVY CHAIN DISEASE causes SPLENOMEGALY,116,15,,128,40,causes,0.50709255283711,902622-FS1-4,A patient with GAMMA HEAVY CHAIN DISEASE (Franklin's disease) was discovered during evaluation for pancytopenia and SPLENOMEGALY,SPLENOMEGALY,GAMMA HEAVY CHAIN DISEASE,RO-disease_may_have_finding
498010575,7/4/2014 13:15:31,false,1314863005,7/4/2014 13:14:19,instagc,0.5833,18960682,GBR,,,86.29.55.201,no_relation,116,15,,128,40,causes,0.50709255283711,902622-FS1-4,A patient with GAMMA HEAVY CHAIN DISEASE (Franklin's disease) was discovered during evaluation for pancytopenia and SPLENOMEGALY,SPLENOMEGALY,GAMMA HEAVY CHAIN DISEASE,RO-disease_may_have_finding
497984411,7/4/2014 10:30:29,,1314761945,7/4/2014 10:30:24,clixsense,0.8875,19162475,GBR,M3,Frome,82.33.126.30,GAMMA HEAVY CHAIN DISEASE causes SPLENOMEGALY,116,15,,128,40,causes,0.50709255283711,902622-FS1-4,A patient with GAMMA HEAVY CHAIN DISEASE (Franklin's disease) was discovered during evaluation for pancytopenia and SPLENOMEGALY,SPLENOMEGALY,GAMMA HEAVY CHAIN DISEASE,RO-disease_may_have_finding
497984411,7/4/2014 10:35:19,,1314763905,7/4/2014 10:34:52,clixsense,0.7,15189335,GBR,I9,Dereham,86.157.163.112,GAMMA HEAVY CHAIN DISEASE causes SPLENOMEGALY,116,15,,128,40,causes,0.50709255283711,902622-FS1-4,A patient with GAMMA HEAVY CHAIN DISEASE (Franklin's disease) was discovered during evaluation for pancytopenia and SPLENOMEGALY,SPLENOMEGALY,GAMMA HEAVY CHAIN DISEASE,RO-disease_may_have_finding
