_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1,b2,confirmids1,confirmids2,e1,e2,factor1,factor2,firstfactor,saveselectionids1,saveselectionids2,secondfactor,sentence,wordid1,wordid2,orig_b1,orig_b2,orig_e1,orig_e2,exp_decision,relation,sent_id,orig_sentence,term1,term2
788193161,9/14/2015 17:14:32,1737990810,9/14/2015 17:14:08,false,clixsense,1.0,29155723,GBR,I2,Manchester,89.240.74.4,54,31,,,60,39,PLAQUE,FLUORIDE,PLAQUE reservoir,54-61,31,FLUORIDE,"It is postulated that the high fluoride levels in the plaque reservoir is responsible for the relatively low caries experience, the significant differences in caries experience between the groups and the poor correlation between dental caries experience and fluoride concentration in drinking water.",54,31,54,31,60,39,-1,RO-may_prevent,820201,"It is postulated that the high fluoride levels in the plaque reservoir is responsible for the relatively low caries experience, the significant differences in caries experience between the groups and the poor correlation between dental caries experience and fluoride concentration in drinking water",plaque,fluoride
788193161,9/14/2015 17:18:26,1737992831,9/14/2015 17:18:10,false,instagc,1.0,13581319,USA,IL,Trenton,208.70.36.12,54,31,,,60,39,PLAQUE,FLUORIDE,PLAQUE reservoir,54-61,31,FLUORIDE,"It is postulated that the high fluoride levels in the plaque reservoir is responsible for the relatively low caries experience, the significant differences in caries experience between the groups and the poor correlation between dental caries experience and fluoride concentration in drinking water.",54,31,54,31,60,39,-1,RO-may_prevent,820201,"It is postulated that the high fluoride levels in the plaque reservoir is responsible for the relatively low caries experience, the significant differences in caries experience between the groups and the poor correlation between dental caries experience and fluoride concentration in drinking water",plaque,fluoride
788193161,9/14/2015 18:24:26,1738026935,9/14/2015 18:24:05,false,instagc,1,21551272,GBR,I9,Dereham,89.243.154.52,54,31,,,60,39,PLAQUE,FLUORIDE,PLAQUE reservoir,54-61,31,FLUORIDE,"It is postulated that the high fluoride levels in the plaque reservoir is responsible for the relatively low caries experience, the significant differences in caries experience between the groups and the poor correlation between dental caries experience and fluoride concentration in drinking water.",54,31,54,31,60,39,-1,RO-may_prevent,820201,"It is postulated that the high fluoride levels in the plaque reservoir is responsible for the relatively low caries experience, the significant differences in caries experience between the groups and the poor correlation between dental caries experience and fluoride concentration in drinking water",plaque,fluoride
788193161,9/14/2015 18:27:28,1738028699,9/14/2015 18:27:03,false,instagc,1.0,33058612,USA,IL,Glenview,162.229.106.229,54,31,,,60,39,PLAQUE,FLUORIDE,PLAQUE reservoir,54-61,31,FLUORIDE,"It is postulated that the high fluoride levels in the plaque reservoir is responsible for the relatively low caries experience, the significant differences in caries experience between the groups and the poor correlation between dental caries experience and fluoride concentration in drinking water.",54,31,54,31,60,39,-1,RO-may_prevent,820201,"It is postulated that the high fluoride levels in the plaque reservoir is responsible for the relatively low caries experience, the significant differences in caries experience between the groups and the poor correlation between dental caries experience and fluoride concentration in drinking water",plaque,fluoride
788193161,9/14/2015 18:30:45,1738030724,9/14/2015 18:30:33,false,zoombucks,1.0,4688131,CAN,BC,Vancouver,216.251.132.22,54,31,,,60,39,PLAQUE,FLUORIDE,PLAQUE,54,31-40,FLUORIDE levels,"It is postulated that the high fluoride levels in the plaque reservoir is responsible for the relatively low caries experience, the significant differences in caries experience between the groups and the poor correlation between dental caries experience and fluoride concentration in drinking water.",54,31,54,31,60,39,-1,RO-may_prevent,820201,"It is postulated that the high fluoride levels in the plaque reservoir is responsible for the relatively low caries experience, the significant differences in caries experience between the groups and the poor correlation between dental caries experience and fluoride concentration in drinking water",plaque,fluoride
788193161,9/14/2015 18:33:39,1738032654,9/14/2015 18:32:32,false,neodev,1.0,33538351,USA,"","",208.31.49.59,54,31,,,60,39,PLAQUE,FLUORIDE,"the high fluoride levels in the PLAQUE reservoir is responsible for the relatively low caries experience,",26-31-40-47-50-54-61-71-74-86-90-94-105-109-116-22,22-26-31-40-47-50-54-61-71-74-86-90-94-105-109-116,"the high FLUORIDE levels in the plaque reservoir is responsible for the relatively low caries experience,","It is postulated that the high fluoride levels in the plaque reservoir is responsible for the relatively low caries experience, the significant differences in caries experience between the groups and the poor correlation between dental caries experience and fluoride concentration in drinking water.",54,31,54,31,60,39,-1,RO-may_prevent,820201,"It is postulated that the high fluoride levels in the plaque reservoir is responsible for the relatively low caries experience, the significant differences in caries experience between the groups and the poor correlation between dental caries experience and fluoride concentration in drinking water",plaque,fluoride
788193161,9/14/2015 18:47:31,1738049429,9/14/2015 18:47:15,false,instagc,1,32352104,USA,ME,Bangor,74.75.63.81,54,31,,,60,39,PLAQUE,FLUORIDE,levels in the PLAQUE reservoir is responsible,40-47-50-54-61-71-74,31,FLUORIDE,"It is postulated that the high fluoride levels in the plaque reservoir is responsible for the relatively low caries experience, the significant differences in caries experience between the groups and the poor correlation between dental caries experience and fluoride concentration in drinking water.",54,31,54,31,60,39,-1,RO-may_prevent,820201,"It is postulated that the high fluoride levels in the plaque reservoir is responsible for the relatively low caries experience, the significant differences in caries experience between the groups and the poor correlation between dental caries experience and fluoride concentration in drinking water",plaque,fluoride
788193161,9/14/2015 18:49:34,1738052808,9/14/2015 18:48:34,false,clixsense,1.0,33115750,GBR,I3,Rochester,90.222.106.192,54,31,,,60,39,PLAQUE,FLUORIDE,high fluoride levels in the PLAQUE reservoir is low caries,26-31-40-47-50-54-61-71-105-109,26-31-40-47-50-54-61-94-109-105,high FLUORIDE levels in the plaque reservoir relatively low caries,"It is postulated that the high fluoride levels in the plaque reservoir is responsible for the relatively low caries experience, the significant differences in caries experience between the groups and the poor correlation between dental caries experience and fluoride concentration in drinking water.",54,31,54,31,60,39,-1,RO-may_prevent,820201,"It is postulated that the high fluoride levels in the plaque reservoir is responsible for the relatively low caries experience, the significant differences in caries experience between the groups and the poor correlation between dental caries experience and fluoride concentration in drinking water",plaque,fluoride
788193161,9/14/2015 18:52:12,1738057330,9/14/2015 18:52:00,false,clixsense,1,6338159,CAN,ON,Ottawa,108.168.124.170,54,31,,,60,39,PLAQUE,FLUORIDE,levels in the PLAQUE reservoir is responsible,40-47-50-54-61-71-74,17-22-26-31-40-47-50,that the high FLUORIDE levels in the,"It is postulated that the high fluoride levels in the plaque reservoir is responsible for the relatively low caries experience, the significant differences in caries experience between the groups and the poor correlation between dental caries experience and fluoride concentration in drinking water.",54,31,54,31,60,39,-1,RO-may_prevent,820201,"It is postulated that the high fluoride levels in the plaque reservoir is responsible for the relatively low caries experience, the significant differences in caries experience between the groups and the poor correlation between dental caries experience and fluoride concentration in drinking water",plaque,fluoride
788193161,9/14/2015 18:54:41,1738061751,9/14/2015 18:53:01,false,clixsense,1.0,33878524,CAN,BC,Princeton,75.156.83.71,54,31,,,60,39,PLAQUE,FLUORIDE,PLAQUE,54,31,FLUORIDE,"It is postulated that the high fluoride levels in the plaque reservoir is responsible for the relatively low caries experience, the significant differences in caries experience between the groups and the poor correlation between dental caries experience and fluoride concentration in drinking water.",54,31,54,31,60,39,-1,RO-may_prevent,820201,"It is postulated that the high fluoride levels in the plaque reservoir is responsible for the relatively low caries experience, the significant differences in caries experience between the groups and the poor correlation between dental caries experience and fluoride concentration in drinking water",plaque,fluoride
788193162,9/14/2015 18:42:53,1738042005,9/14/2015 18:42:34,false,neodev,1.0,33538351,USA,"","",208.31.49.59,292,237,,,301,247,PSYCHOSIS,OLANZAPINE,patients with dementia related PSYCHOSIS,261-275-284-292-270,213-226-234-237-248-251-261-270-275,tolerability profile of OLANZAPINE in geriatric patients with dementia,"Safety and efficacy not established in children   1 ,   35  Geriatric Use  Safety in patients ≥65 years of age with schizophrenia does not appear to differ from that in younger adults with schizophrenia; however, tolerability profile of olanzapine in geriatric patients with dementia-related psychosis may differ from that in younger patients with schizophrenia.",292,237,292,237,301,247,-1,RO-may_treat,820071,"Safety and efficacy not established in children   1 ,   35  Geriatric Use  Safety in patients ≥65 years of age with schizophrenia does not appear to differ from that in younger adults with schizophrenia; however, tolerability profile of olanzapine in geriatric patients with dementia-related psychosis may differ from that in younger patients with schizophrenia",psychosis,olanzapine
788193162,9/14/2015 19:00:15,1738070148,9/14/2015 18:59:24,false,clixsense,1.0,33115750,GBR,I3,Rochester,90.222.106.192,292,237,,,301,247,PSYCHOSIS,OLANZAPINE,geriatric patients with dementia related PSYCHOSIS differ from schizophrenia.,251-261-275-284-292-306-313-348-270,237-248-251-261-275-284-292-306-348-313,OLANZAPINE in geriatric patients dementia related psychosis differ from schizophrenia.,"Safety and efficacy not established in children   1 ,   35  Geriatric Use  Safety in patients ≥65 years of age with schizophrenia does not appear to differ from that in younger adults with schizophrenia; however, tolerability profile of olanzapine in geriatric patients with dementia-related psychosis may differ from that in younger patients with schizophrenia.",292,237,292,237,301,247,-1,RO-may_treat,820071,"Safety and efficacy not established in children   1 ,   35  Geriatric Use  Safety in patients ≥65 years of age with schizophrenia does not appear to differ from that in younger adults with schizophrenia; however, tolerability profile of olanzapine in geriatric patients with dementia-related psychosis may differ from that in younger patients with schizophrenia",psychosis,olanzapine
788193162,9/14/2015 19:23:46,1738101387,9/14/2015 19:22:34,false,clixsense,1.0,33878524,CAN,BC,Princeton,75.156.83.71,292,237,,,301,247,PSYCHOSIS,OLANZAPINE,dementia related PSYCHOSIS,275-284-292,237,OLANZAPINE,"Safety and efficacy not established in children   1 ,   35  Geriatric Use  Safety in patients ≥65 years of age with schizophrenia does not appear to differ from that in younger adults with schizophrenia; however, tolerability profile of olanzapine in geriatric patients with dementia-related psychosis may differ from that in younger patients with schizophrenia.",292,237,292,237,301,247,-1,RO-may_treat,820071,"Safety and efficacy not established in children   1 ,   35  Geriatric Use  Safety in patients ≥65 years of age with schizophrenia does not appear to differ from that in younger adults with schizophrenia; however, tolerability profile of olanzapine in geriatric patients with dementia-related psychosis may differ from that in younger patients with schizophrenia",psychosis,olanzapine
788193162,9/14/2015 19:43:45,1738129283,9/14/2015 19:41:46,false,gifthunterclub,1.0,31063905,USA,NY,Valley Stream,76.78.201.212,292,237,,,301,247,PSYCHOSIS,OLANZAPINE,dementia related PSYCHOSIS,275-284-292,237,OLANZAPINE,"Safety and efficacy not established in children   1 ,   35  Geriatric Use  Safety in patients ≥65 years of age with schizophrenia does not appear to differ from that in younger adults with schizophrenia; however, tolerability profile of olanzapine in geriatric patients with dementia-related psychosis may differ from that in younger patients with schizophrenia.",292,237,292,237,301,247,-1,RO-may_treat,820071,"Safety and efficacy not established in children   1 ,   35  Geriatric Use  Safety in patients ≥65 years of age with schizophrenia does not appear to differ from that in younger adults with schizophrenia; however, tolerability profile of olanzapine in geriatric patients with dementia-related psychosis may differ from that in younger patients with schizophrenia",psychosis,olanzapine
788193162,9/14/2015 19:52:47,1738140734,9/14/2015 19:52:32,false,neodev,1.0,20961587,NLD,05,Maastricht,84.26.48.136,292,237,,,301,247,PSYCHOSIS,OLANZAPINE,olanzapine PSYCHOSIS,237-292,237-292,OLANZAPINE psychosis,"Safety and efficacy not established in children   1 ,   35  Geriatric Use  Safety in patients ≥65 years of age with schizophrenia does not appear to differ from that in younger adults with schizophrenia; however, tolerability profile of olanzapine in geriatric patients with dementia-related psychosis may differ from that in younger patients with schizophrenia.",292,237,292,237,301,247,-1,RO-may_treat,820071,"Safety and efficacy not established in children   1 ,   35  Geriatric Use  Safety in patients ≥65 years of age with schizophrenia does not appear to differ from that in younger adults with schizophrenia; however, tolerability profile of olanzapine in geriatric patients with dementia-related psychosis may differ from that in younger patients with schizophrenia",psychosis,olanzapine
788193162,9/14/2015 20:08:16,1738161049,9/14/2015 20:07:34,false,quickrewards,1.0,8672587,USA,TX,El Paso,209.194.208.150,292,237,,,301,247,PSYCHOSIS,OLANZAPINE,dementia related PSYCHOSIS,275-284-292,237,OLANZAPINE,"Safety and efficacy not established in children   1 ,   35  Geriatric Use  Safety in patients ≥65 years of age with schizophrenia does not appear to differ from that in younger adults with schizophrenia; however, tolerability profile of olanzapine in geriatric patients with dementia-related psychosis may differ from that in younger patients with schizophrenia.",292,237,292,237,301,247,-1,RO-may_treat,820071,"Safety and efficacy not established in children   1 ,   35  Geriatric Use  Safety in patients ≥65 years of age with schizophrenia does not appear to differ from that in younger adults with schizophrenia; however, tolerability profile of olanzapine in geriatric patients with dementia-related psychosis may differ from that in younger patients with schizophrenia",psychosis,olanzapine
788193162,9/14/2015 20:26:40,1738200306,9/14/2015 20:26:19,false,neodev,1.0,30581619,USA,CA,San Jose,50.118.172.218,292,237,,,301,247,PSYCHOSIS,OLANZAPINE,Geriatric patients years with dementia related PSYCHOSIS may differ from,85-98-270-275-284-292-302-306-313-60,24-60-116-213-226-234-237-248-251-261-275-348,established Geriatric schizophrenia tolerability profile of OLANZAPINE in geriatric patients dementia schizophrenia.,"Safety and efficacy not established in children   1 ,   35  Geriatric Use  Safety in patients ≥65 years of age with schizophrenia does not appear to differ from that in younger adults with schizophrenia; however, tolerability profile of olanzapine in geriatric patients with dementia-related psychosis may differ from that in younger patients with schizophrenia.",292,237,292,237,301,247,-1,RO-may_treat,820071,"Safety and efficacy not established in children   1 ,   35  Geriatric Use  Safety in patients ≥65 years of age with schizophrenia does not appear to differ from that in younger adults with schizophrenia; however, tolerability profile of olanzapine in geriatric patients with dementia-related psychosis may differ from that in younger patients with schizophrenia",psychosis,olanzapine
788193162,9/14/2015 20:26:58,1738200865,9/14/2015 20:26:47,false,instagc,1,20845955,GBR,I2,Manchester,94.6.240.119,292,237,,,301,247,PSYCHOSIS,OLANZAPINE,dementia related PSYCHOSIS,275-284-292,237,OLANZAPINE,"Safety and efficacy not established in children   1 ,   35  Geriatric Use  Safety in patients ≥65 years of age with schizophrenia does not appear to differ from that in younger adults with schizophrenia; however, tolerability profile of olanzapine in geriatric patients with dementia-related psychosis may differ from that in younger patients with schizophrenia.",292,237,292,237,301,247,-1,RO-may_treat,820071,"Safety and efficacy not established in children   1 ,   35  Geriatric Use  Safety in patients ≥65 years of age with schizophrenia does not appear to differ from that in younger adults with schizophrenia; however, tolerability profile of olanzapine in geriatric patients with dementia-related psychosis may differ from that in younger patients with schizophrenia",psychosis,olanzapine
788193162,9/14/2015 20:37:53,1738219160,9/14/2015 20:37:36,false,neodev,1,30588889,NLD,07,Amsterdam,77.248.175.222,292,237,,,301,247,PSYCHOSIS,OLANZAPINE,dementia related PSYCHOSIS,275-284-292,237,OLANZAPINE,"Safety and efficacy not established in children   1 ,   35  Geriatric Use  Safety in patients ≥65 years of age with schizophrenia does not appear to differ from that in younger adults with schizophrenia; however, tolerability profile of olanzapine in geriatric patients with dementia-related psychosis may differ from that in younger patients with schizophrenia.",292,237,292,237,301,247,-1,RO-may_treat,820071,"Safety and efficacy not established in children   1 ,   35  Geriatric Use  Safety in patients ≥65 years of age with schizophrenia does not appear to differ from that in younger adults with schizophrenia; however, tolerability profile of olanzapine in geriatric patients with dementia-related psychosis may differ from that in younger patients with schizophrenia",psychosis,olanzapine
788193162,9/14/2015 20:49:07,1738235078,9/14/2015 20:48:51,false,clixsense,1,21776599,NLD,11,Oegstgeest,145.53.229.200,292,237,,,301,247,PSYCHOSIS,OLANZAPINE,with dementia related PSYCHOSIS may differ from,270-275-284-292-302-306-313,213-226-234-237-248-251-261,tolerability profile of OLANZAPINE in geriatric patients,"Safety and efficacy not established in children   1 ,   35  Geriatric Use  Safety in patients ≥65 years of age with schizophrenia does not appear to differ from that in younger adults with schizophrenia; however, tolerability profile of olanzapine in geriatric patients with dementia-related psychosis may differ from that in younger patients with schizophrenia.",292,237,292,237,301,247,-1,RO-may_treat,820071,"Safety and efficacy not established in children   1 ,   35  Geriatric Use  Safety in patients ≥65 years of age with schizophrenia does not appear to differ from that in younger adults with schizophrenia; however, tolerability profile of olanzapine in geriatric patients with dementia-related psychosis may differ from that in younger patients with schizophrenia",psychosis,olanzapine
788193163,9/14/2015 13:42:29,1737856510,9/14/2015 13:42:15,false,instagc,1.0,18960682,GBR,U2,Annan,92.18.213.181,50,96,,,74,105,CONGESTIVE HEART FAILURE,DIGITALIS,CONGESTIVE HEART FAILURE,50-61-67,96,DIGITALIS,Salutary effects can be expected in patients with congestive heart failure who are treated with digitalis and diuretic agents.,50 61 67,96,50,96,74,105,-1,RO-may_prevent,820325,Salutary effects can be expected in patients with congestive heart failure who are treated with digitalis and diuretic agents,congestive heart failure,digitalis
788193163,9/14/2015 13:43:57,1737857814,9/14/2015 13:43:38,false,neodev,1.0,30627835,GBR,D8,Bishop Auckland,217.44.84.223,50,96,,,74,105,CONGESTIVE HEART FAILURE,DIGITALIS,CONGESTIVE HEART FAILURE,50-61-67,96,DIGITALIS,Salutary effects can be expected in patients with congestive heart failure who are treated with digitalis and diuretic agents.,50 61 67,96,50,96,74,105,-1,RO-may_prevent,820325,Salutary effects can be expected in patients with congestive heart failure who are treated with digitalis and diuretic agents,congestive heart failure,digitalis
788193163,9/14/2015 13:54:27,1737867502,9/14/2015 13:54:06,false,neodev,1.0,33758777,USA,"","",38.95.108.251,50,96,,,74,105,CONGESTIVE HEART FAILURE,DIGITALIS,CONGESTIVE HEART FAILURE,50-61-67,96,DIGITALIS,Salutary effects can be expected in patients with congestive heart failure who are treated with digitalis and diuretic agents.,50 61 67,96,50,96,74,105,-1,RO-may_prevent,820325,Salutary effects can be expected in patients with congestive heart failure who are treated with digitalis and diuretic agents,congestive heart failure,digitalis
788193163,9/14/2015 13:57:33,1737872751,9/14/2015 13:56:01,false,points4rewards,1.0,20113482,USA,PA,Philadelphia,162.208.49.45,50,96,,,74,105,CONGESTIVE HEART FAILURE,DIGITALIS,CONGESTIVE HEART FAILURE,50-61-67,96,DIGITALIS,Salutary effects can be expected in patients with congestive heart failure who are treated with digitalis and diuretic agents.,50 61 67,96,50,96,74,105,-1,RO-may_prevent,820325,Salutary effects can be expected in patients with congestive heart failure who are treated with digitalis and diuretic agents,congestive heart failure,digitalis
788193163,9/14/2015 13:58:04,1737873688,9/14/2015 13:57:53,false,elite,1.0,34356654,USA,DE,Wilmington,108.59.2.230,50,96,,,74,105,CONGESTIVE HEART FAILURE,DIGITALIS,in patients with CONGESTIVE HEART FAILURE who are treated,33-45-50-61-67-75-79-83-36,79-83-91-96-106-110-119-50,congestive are treated with DIGITALIS and diuretic agents.,Salutary effects can be expected in patients with congestive heart failure who are treated with digitalis and diuretic agents.,50 61 67,96,50,96,74,105,-1,RO-may_prevent,820325,Salutary effects can be expected in patients with congestive heart failure who are treated with digitalis and diuretic agents,congestive heart failure,digitalis
788193163,9/14/2015 14:31:46,1737912445,9/14/2015 14:31:32,false,elite,1.0,31883685,GBR,"","",79.66.254.237,50,96,,,74,105,CONGESTIVE HEART FAILURE,DIGITALIS,CONGESTIVE HEART FAILURE,50-61-67,96,DIGITALIS,Salutary effects can be expected in patients with congestive heart failure who are treated with digitalis and diuretic agents.,50 61 67,96,50,96,74,105,-1,RO-may_prevent,820325,Salutary effects can be expected in patients with congestive heart failure who are treated with digitalis and diuretic agents,congestive heart failure,digitalis
788193163,9/14/2015 14:32:12,1737912591,9/14/2015 14:31:58,false,gifthunterclub,1.0,31241093,GBR,Q1,Wallasey,5.69.162.183,50,96,,,74,105,CONGESTIVE HEART FAILURE,DIGITALIS,CONGESTIVE HEART FAILURE,50-61-67,96,DIGITALIS,Salutary effects can be expected in patients with congestive heart failure who are treated with digitalis and diuretic agents.,50 61 67,96,50,96,74,105,-1,RO-may_prevent,820325,Salutary effects can be expected in patients with congestive heart failure who are treated with digitalis and diuretic agents,congestive heart failure,digitalis
788193163,9/14/2015 14:33:54,1737913222,9/14/2015 14:33:40,false,clixsense,1.0,19638651,USA,SC,Summerville,174.107.73.211,50,96,,,74,105,CONGESTIVE HEART FAILURE,DIGITALIS,CONGESTIVE HEART FAILURE,50-61-67,96,DIGITALIS,Salutary effects can be expected in patients with congestive heart failure who are treated with digitalis and diuretic agents.,50 61 67,96,50,96,74,105,-1,RO-may_prevent,820325,Salutary effects can be expected in patients with congestive heart failure who are treated with digitalis and diuretic agents,congestive heart failure,digitalis
788193163,9/14/2015 14:34:24,1737913437,9/14/2015 14:34:04,false,points4rewards,1.0,28755767,USA,VA,Chester,68.57.118.32,50,96,,,74,105,CONGESTIVE HEART FAILURE,DIGITALIS,CONGESTIVE HEART FAILURE,50-61-67,96,DIGITALIS,Salutary effects can be expected in patients with congestive heart failure who are treated with digitalis and diuretic agents.,50 61 67,96,50,96,74,105,-1,RO-may_prevent,820325,Salutary effects can be expected in patients with congestive heart failure who are treated with digitalis and diuretic agents,congestive heart failure,digitalis
788193163,9/14/2015 14:41:38,1737916475,9/14/2015 14:41:12,false,neodev,1.0,20306047,GBR,"","",80.41.0.252,50,96,,,74,105,CONGESTIVE HEART FAILURE,DIGITALIS,CONGESTIVE HEART FAILURE,50-61-67,96,DIGITALIS,Salutary effects can be expected in patients with congestive heart failure who are treated with digitalis and diuretic agents.,50 61 67,96,50,96,74,105,-1,RO-may_prevent,820325,Salutary effects can be expected in patients with congestive heart failure who are treated with digitalis and diuretic agents,congestive heart failure,digitalis
