_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1,b2,confirmids1,confirmids2,e1,e2,factor1,factor2,firstfactor,saveselectionids1,saveselectionids2,secondfactor,sentence,wordid1,wordid2,orig_b1,orig_b2,orig_e1,orig_e2,exp_decision,relation,sent_id,orig_sentence,term1,term2
788659431,9/15/2015 14:20:03,1738732165,9/15/2015 14:19:39,false,elite,1,30064988,GBR,G8,Huddersfield,92.29.158.223,167,189,,,173,198,ZOSTER,ACYCLOVIR,herpes ZOSTER,160-167,189,ACYCLOVIR,droplet contact   German measles  congenital rubella    None MMR vaccine Antibody detection   Varicella-zoster virus Herpesviridae droplet contact   Varicella  herpes zoster    Varicella:  acyclovir  famciclovir  valacyclovir    Zoster:  acyclovir  famciclovir      Varicella vaccine  varicella-zoster immuneglobulin      Cell culture  antigen and nucleic acid detection.,167,189,167,189,173,198,-1,RO-may_prevent,820292,droplet contact   German measles  congenital rubella    None MMR vaccine Antibody detection   Varicella-zoster virus Herpesviridae droplet contact   Varicella  herpes zoster    Varicella:  acyclovir  famciclovir  valacyclovir    Zoster:  acyclovir  famciclovir      Varicella vaccine  varicella-zoster immuneglobulin      Cell culture  antigen and nucleic acid detection,zoster,acyclovir
788659431,9/15/2015 14:48:03,1738740106,9/15/2015 14:47:45,false,coinworker,1,20231698,USA,OR,,172.56.33.130,167,189,,,173,198,ZOSTER,ACYCLOVIR,Varicella herpes ZOSTER Varicella: acyclovir famciclovir,149-160-167-177-189-200,160-167-177-189-200-213-229,herpes zoster Varicella: ACYCLOVIR famciclovir valacyclovir Zoster:,droplet contact   German measles  congenital rubella    None MMR vaccine Antibody detection   Varicella-zoster virus Herpesviridae droplet contact   Varicella  herpes zoster    Varicella:  acyclovir  famciclovir  valacyclovir    Zoster:  acyclovir  famciclovir      Varicella vaccine  varicella-zoster immuneglobulin      Cell culture  antigen and nucleic acid detection.,167,189,167,189,173,198,-1,RO-may_prevent,820292,droplet contact   German measles  congenital rubella    None MMR vaccine Antibody detection   Varicella-zoster virus Herpesviridae droplet contact   Varicella  herpes zoster    Varicella:  acyclovir  famciclovir  valacyclovir    Zoster:  acyclovir  famciclovir      Varicella vaccine  varicella-zoster immuneglobulin      Cell culture  antigen and nucleic acid detection,zoster,acyclovir
788659431,9/15/2015 15:01:28,1738743847,9/15/2015 15:01:10,false,elite,1,30312592,CAN,ON,Sudbury,66.103.55.12,167,189,,,173,198,ZOSTER,ACYCLOVIR,Varicella herpes ZOSTER Varicella:,149-160-167-177,160-167-177-189-200-213-229,herpes zoster Varicella: ACYCLOVIR famciclovir valacyclovir Zoster:,droplet contact   German measles  congenital rubella    None MMR vaccine Antibody detection   Varicella-zoster virus Herpesviridae droplet contact   Varicella  herpes zoster    Varicella:  acyclovir  famciclovir  valacyclovir    Zoster:  acyclovir  famciclovir      Varicella vaccine  varicella-zoster immuneglobulin      Cell culture  antigen and nucleic acid detection.,167,189,167,189,173,198,-1,RO-may_prevent,820292,droplet contact   German measles  congenital rubella    None MMR vaccine Antibody detection   Varicella-zoster virus Herpesviridae droplet contact   Varicella  herpes zoster    Varicella:  acyclovir  famciclovir  valacyclovir    Zoster:  acyclovir  famciclovir      Varicella vaccine  varicella-zoster immuneglobulin      Cell culture  antigen and nucleic acid detection,zoster,acyclovir
788659431,9/15/2015 15:28:01,1738754715,9/15/2015 15:27:38,false,prodege,1,31508822,CAN,AB,Calgary,136.159.160.253,167,189,,,173,198,ZOSTER,ACYCLOVIR,Varicella herpes ZOSTER Varicella:,149-160-167-177,189-200-213-229,ACYCLOVIR famciclovir valacyclovir Zoster:,droplet contact   German measles  congenital rubella    None MMR vaccine Antibody detection   Varicella-zoster virus Herpesviridae droplet contact   Varicella  herpes zoster    Varicella:  acyclovir  famciclovir  valacyclovir    Zoster:  acyclovir  famciclovir      Varicella vaccine  varicella-zoster immuneglobulin      Cell culture  antigen and nucleic acid detection.,167,189,167,189,173,198,-1,RO-may_prevent,820292,droplet contact   German measles  congenital rubella    None MMR vaccine Antibody detection   Varicella-zoster virus Herpesviridae droplet contact   Varicella  herpes zoster    Varicella:  acyclovir  famciclovir  valacyclovir    Zoster:  acyclovir  famciclovir      Varicella vaccine  varicella-zoster immuneglobulin      Cell culture  antigen and nucleic acid detection,zoster,acyclovir
788659431,9/15/2015 15:31:06,1738755657,9/15/2015 15:30:14,false,clixsense,1,32053717,GBR,,,51.174.76.80,167,189,,,173,198,ZOSTER,ACYCLOVIR,Varicella zoster virus Herpesviridae droplet contact Varicella herpes ZOSTER Varicella: acyclovir famciclovir,94-104-111-117-139-149-160-167-177-189-200-131,94-104-111-117-131-149-160-167-177-189-200-213-229-139,Varicella zoster virus Herpesviridae droplet contact Varicella herpes zoster Varicella: ACYCLOVIR famciclovir valacyclovir Zoster:,droplet contact   German measles  congenital rubella    None MMR vaccine Antibody detection   Varicella-zoster virus Herpesviridae droplet contact   Varicella  herpes zoster    Varicella:  acyclovir  famciclovir  valacyclovir    Zoster:  acyclovir  famciclovir      Varicella vaccine  varicella-zoster immuneglobulin      Cell culture  antigen and nucleic acid detection.,167,189,167,189,173,198,-1,RO-may_prevent,820292,droplet contact   German measles  congenital rubella    None MMR vaccine Antibody detection   Varicella-zoster virus Herpesviridae droplet contact   Varicella  herpes zoster    Varicella:  acyclovir  famciclovir  valacyclovir    Zoster:  acyclovir  famciclovir      Varicella vaccine  varicella-zoster immuneglobulin      Cell culture  antigen and nucleic acid detection,zoster,acyclovir
788659431,9/15/2015 15:39:43,1738758335,9/15/2015 15:39:02,false,prodege,1,29350031,USA,SC,Columbia,74.243.223.246,167,189,,,173,198,ZOSTER,ACYCLOVIR,Varicella herpes ZOSTER,149-160-167,177-189-200,Varicella: ACYCLOVIR famciclovir,droplet contact   German measles  congenital rubella    None MMR vaccine Antibody detection   Varicella-zoster virus Herpesviridae droplet contact   Varicella  herpes zoster    Varicella:  acyclovir  famciclovir  valacyclovir    Zoster:  acyclovir  famciclovir      Varicella vaccine  varicella-zoster immuneglobulin      Cell culture  antigen and nucleic acid detection.,167,189,167,189,173,198,-1,RO-may_prevent,820292,droplet contact   German measles  congenital rubella    None MMR vaccine Antibody detection   Varicella-zoster virus Herpesviridae droplet contact   Varicella  herpes zoster    Varicella:  acyclovir  famciclovir  valacyclovir    Zoster:  acyclovir  famciclovir      Varicella vaccine  varicella-zoster immuneglobulin      Cell culture  antigen and nucleic acid detection,zoster,acyclovir
788659431,9/15/2015 15:43:20,1738759333,9/15/2015 15:43:00,false,bitcoinget,1,21743413,USA,WA,Port Angeles,24.113.29.97,167,189,,,173,198,ZOSTER,ACYCLOVIR,ZOSTER,167,189,ACYCLOVIR,droplet contact   German measles  congenital rubella    None MMR vaccine Antibody detection   Varicella-zoster virus Herpesviridae droplet contact   Varicella  herpes zoster    Varicella:  acyclovir  famciclovir  valacyclovir    Zoster:  acyclovir  famciclovir      Varicella vaccine  varicella-zoster immuneglobulin      Cell culture  antigen and nucleic acid detection.,167,189,167,189,173,198,-1,RO-may_prevent,820292,droplet contact   German measles  congenital rubella    None MMR vaccine Antibody detection   Varicella-zoster virus Herpesviridae droplet contact   Varicella  herpes zoster    Varicella:  acyclovir  famciclovir  valacyclovir    Zoster:  acyclovir  famciclovir      Varicella vaccine  varicella-zoster immuneglobulin      Cell culture  antigen and nucleic acid detection,zoster,acyclovir
788659431,9/15/2015 15:59:17,1738765243,9/15/2015 15:58:49,false,neodev,1,18881135,CAN,ON,Ajax,99.243.87.224,167,189,,,173,198,ZOSTER,ACYCLOVIR,Varicella herpes ZOSTER,149-160-167,177-189-200-213,Varicella: ACYCLOVIR famciclovir valacyclovir,droplet contact   German measles  congenital rubella    None MMR vaccine Antibody detection   Varicella-zoster virus Herpesviridae droplet contact   Varicella  herpes zoster    Varicella:  acyclovir  famciclovir  valacyclovir    Zoster:  acyclovir  famciclovir      Varicella vaccine  varicella-zoster immuneglobulin      Cell culture  antigen and nucleic acid detection.,167,189,167,189,173,198,-1,RO-may_prevent,820292,droplet contact   German measles  congenital rubella    None MMR vaccine Antibody detection   Varicella-zoster virus Herpesviridae droplet contact   Varicella  herpes zoster    Varicella:  acyclovir  famciclovir  valacyclovir    Zoster:  acyclovir  famciclovir      Varicella vaccine  varicella-zoster immuneglobulin      Cell culture  antigen and nucleic acid detection,zoster,acyclovir
788659431,9/15/2015 16:00:12,1738765725,9/15/2015 15:59:43,false,prodege,1,3587109,CAN,NS,Sydney,142.177.43.123,167,189,,,173,198,ZOSTER,ACYCLOVIR,Varicella herpes ZOSTER,149-160-167,160-167-177-189-200-213-229,herpes zoster Varicella: ACYCLOVIR famciclovir valacyclovir Zoster:,droplet contact   German measles  congenital rubella    None MMR vaccine Antibody detection   Varicella-zoster virus Herpesviridae droplet contact   Varicella  herpes zoster    Varicella:  acyclovir  famciclovir  valacyclovir    Zoster:  acyclovir  famciclovir      Varicella vaccine  varicella-zoster immuneglobulin      Cell culture  antigen and nucleic acid detection.,167,189,167,189,173,198,-1,RO-may_prevent,820292,droplet contact   German measles  congenital rubella    None MMR vaccine Antibody detection   Varicella-zoster virus Herpesviridae droplet contact   Varicella  herpes zoster    Varicella:  acyclovir  famciclovir  valacyclovir    Zoster:  acyclovir  famciclovir      Varicella vaccine  varicella-zoster immuneglobulin      Cell culture  antigen and nucleic acid detection,zoster,acyclovir
788659431,9/15/2015 16:01:12,1738766171,9/15/2015 16:00:00,false,onestopgpt,1,21275875,CAN,ON,Hamilton,24.36.124.79,167,189,,,173,198,ZOSTER,ACYCLOVIR,Varicella herpes ZOSTER,160-167-149,189,ACYCLOVIR,droplet contact   German measles  congenital rubella    None MMR vaccine Antibody detection   Varicella-zoster virus Herpesviridae droplet contact   Varicella  herpes zoster    Varicella:  acyclovir  famciclovir  valacyclovir    Zoster:  acyclovir  famciclovir      Varicella vaccine  varicella-zoster immuneglobulin      Cell culture  antigen and nucleic acid detection.,167,189,167,189,173,198,-1,RO-may_prevent,820292,droplet contact   German measles  congenital rubella    None MMR vaccine Antibody detection   Varicella-zoster virus Herpesviridae droplet contact   Varicella  herpes zoster    Varicella:  acyclovir  famciclovir  valacyclovir    Zoster:  acyclovir  famciclovir      Varicella vaccine  varicella-zoster immuneglobulin      Cell culture  antigen and nucleic acid detection,zoster,acyclovir
788659432,9/15/2015 11:32:29,1738678106,9/15/2015 11:32:08,false,clixsense,1,19638651,USA,SC,Summerville,174.107.73.211,79,36,,,101,47,HEPATITIS B INFECTIONS,HEPATITIS B,HEPATITIS B INFECTIONS,79-89-91,36-46,"HEPATITIS B,","Among health workers susceptible to hepatitis B, the incidence of new definite hepatitis B infections was 1.0% per year in 362 health workers (804 person-years of follow-up observation) with frequent blood contact versus 0% per year in 258 health workers (534 person-years of observation) with limited blood contact (p = 0.017.",79 89 91,36 46,79,36,101,47,-1,RO-may_prevent,820161,"Among health workers susceptible to hepatitis B, the incidence of new definite hepatitis B infections was 1.0% per year in 362 health workers (804 person-years of follow-up observation) with frequent blood contact versus 0% per year in 258 health workers (534 person-years of observation) with limited blood contact (p = 0.017",hepatitis B infections,hepatitis B
788659432,9/15/2015 11:55:36,1738688317,9/15/2015 11:55:11,false,prodege,1,27934334,GBR,C8,Croydon,81.159.60.206,79,36,,,101,47,HEPATITIS B INFECTIONS,HEPATITIS B,HEPATITIS B INFECTIONS,79-89-91,36-46,"HEPATITIS B,","Among health workers susceptible to hepatitis B, the incidence of new definite hepatitis B infections was 1.0% per year in 362 health workers (804 person-years of follow-up observation) with frequent blood contact versus 0% per year in 258 health workers (534 person-years of observation) with limited blood contact (p = 0.017.",79 89 91,36 46,79,36,101,47,-1,RO-may_prevent,820161,"Among health workers susceptible to hepatitis B, the incidence of new definite hepatitis B infections was 1.0% per year in 362 health workers (804 person-years of follow-up observation) with frequent blood contact versus 0% per year in 258 health workers (534 person-years of observation) with limited blood contact (p = 0.017",hepatitis B infections,hepatitis B
788659432,9/15/2015 12:33:35,1738701023,9/15/2015 12:32:41,false,clixsense,1,17950689,GBR,L9,Sheffield,146.200.192.103,79,36,,,101,47,HEPATITIS B INFECTIONS,HEPATITIS B,new definite HEPATITIS B INFECTIONS was 1.0% per year,66-70-79-89-91-102-106-111-115,13-21-33-36-46-49-53,"workers susceptible to HEPATITIS B, the incidence","Among health workers susceptible to hepatitis B, the incidence of new definite hepatitis B infections was 1.0% per year in 362 health workers (804 person-years of follow-up observation) with frequent blood contact versus 0% per year in 258 health workers (534 person-years of observation) with limited blood contact (p = 0.017.",79 89 91,36 46,79,36,101,47,-1,RO-may_prevent,820161,"Among health workers susceptible to hepatitis B, the incidence of new definite hepatitis B infections was 1.0% per year in 362 health workers (804 person-years of follow-up observation) with frequent blood contact versus 0% per year in 258 health workers (534 person-years of observation) with limited blood contact (p = 0.017",hepatitis B infections,hepatitis B
788659432,9/15/2015 13:42:27,1738722722,9/15/2015 13:41:46,false,clixsense,1,22947672,GBR,H9,London,146.198.116.72,79,36,,,101,47,HEPATITIS B INFECTIONS,HEPATITIS B,incidence of new definite HEPATITIS B INFECTIONS was 1.0%,53-63-66-70-79-89-91-102-106,6-13-21-33-36-46,"health workers susceptible to HEPATITIS B,","Among health workers susceptible to hepatitis B, the incidence of new definite hepatitis B infections was 1.0% per year in 362 health workers (804 person-years of follow-up observation) with frequent blood contact versus 0% per year in 258 health workers (534 person-years of observation) with limited blood contact (p = 0.017.",79 89 91,36 46,79,36,101,47,-1,RO-may_prevent,820161,"Among health workers susceptible to hepatitis B, the incidence of new definite hepatitis B infections was 1.0% per year in 362 health workers (804 person-years of follow-up observation) with frequent blood contact versus 0% per year in 258 health workers (534 person-years of observation) with limited blood contact (p = 0.017",hepatitis B infections,hepatitis B
788659432,9/15/2015 14:00:39,1738726801,9/15/2015 14:00:18,false,points4rewards,1,28755767,USA,VA,Chester,68.57.118.32,79,36,,,101,47,HEPATITIS B INFECTIONS,HEPATITIS B,HEPATITIS B INFECTIONS,79-89-91,36-46,"HEPATITIS B,","Among health workers susceptible to hepatitis B, the incidence of new definite hepatitis B infections was 1.0% per year in 362 health workers (804 person-years of follow-up observation) with frequent blood contact versus 0% per year in 258 health workers (534 person-years of observation) with limited blood contact (p = 0.017.",79 89 91,36 46,79,36,101,47,-1,RO-may_prevent,820161,"Among health workers susceptible to hepatitis B, the incidence of new definite hepatitis B infections was 1.0% per year in 362 health workers (804 person-years of follow-up observation) with frequent blood contact versus 0% per year in 258 health workers (534 person-years of observation) with limited blood contact (p = 0.017",hepatitis B infections,hepatitis B
788659432,9/15/2015 14:03:41,1738727661,9/15/2015 14:03:18,false,vivatic,1,15201808,GBR,,,87.112.19.240,79,36,,,101,47,HEPATITIS B INFECTIONS,HEPATITIS B,HEPATITIS B INFECTIONS,79-89-91,36-46,"HEPATITIS B,","Among health workers susceptible to hepatitis B, the incidence of new definite hepatitis B infections was 1.0% per year in 362 health workers (804 person-years of follow-up observation) with frequent blood contact versus 0% per year in 258 health workers (534 person-years of observation) with limited blood contact (p = 0.017.",79 89 91,36 46,79,36,101,47,-1,RO-may_prevent,820161,"Among health workers susceptible to hepatitis B, the incidence of new definite hepatitis B infections was 1.0% per year in 362 health workers (804 person-years of follow-up observation) with frequent blood contact versus 0% per year in 258 health workers (534 person-years of observation) with limited blood contact (p = 0.017",hepatitis B infections,hepatitis B
788659432,9/15/2015 14:06:50,1738728477,9/15/2015 14:05:54,false,gifthulk,1,18666417,USA,PA,Meadville,24.101.32.13,79,36,,,101,47,HEPATITIS B INFECTIONS,HEPATITIS B,new definite HEPATITIS B INFECTIONS,66-70-79-89-91,36-46,"HEPATITIS B,","Among health workers susceptible to hepatitis B, the incidence of new definite hepatitis B infections was 1.0% per year in 362 health workers (804 person-years of follow-up observation) with frequent blood contact versus 0% per year in 258 health workers (534 person-years of observation) with limited blood contact (p = 0.017.",79 89 91,36 46,79,36,101,47,-1,RO-may_prevent,820161,"Among health workers susceptible to hepatitis B, the incidence of new definite hepatitis B infections was 1.0% per year in 362 health workers (804 person-years of follow-up observation) with frequent blood contact versus 0% per year in 258 health workers (534 person-years of observation) with limited blood contact (p = 0.017",hepatitis B infections,hepatitis B
788659432,9/15/2015 14:12:10,1738729753,9/15/2015 14:10:29,false,zoombucks,1,6744840,CAN,BC,Kelowna,174.4.58.160,79,36,,,101,47,HEPATITIS B INFECTIONS,HEPATITIS B,HEPATITIS B INFECTIONS,79-89-91,36-46,"HEPATITIS B,","Among health workers susceptible to hepatitis B, the incidence of new definite hepatitis B infections was 1.0% per year in 362 health workers (804 person-years of follow-up observation) with frequent blood contact versus 0% per year in 258 health workers (534 person-years of observation) with limited blood contact (p = 0.017.",79 89 91,36 46,79,36,101,47,-1,RO-may_prevent,820161,"Among health workers susceptible to hepatitis B, the incidence of new definite hepatitis B infections was 1.0% per year in 362 health workers (804 person-years of follow-up observation) with frequent blood contact versus 0% per year in 258 health workers (534 person-years of observation) with limited blood contact (p = 0.017",hepatitis B infections,hepatitis B
788659432,9/15/2015 14:12:37,1738729879,9/15/2015 14:12:19,false,elite,1,30064988,GBR,G8,Huddersfield,92.29.158.223,79,36,,,101,47,HEPATITIS B INFECTIONS,HEPATITIS B,HEPATITIS B INFECTIONS,79-89-91,36-46,"HEPATITIS B,","Among health workers susceptible to hepatitis B, the incidence of new definite hepatitis B infections was 1.0% per year in 362 health workers (804 person-years of follow-up observation) with frequent blood contact versus 0% per year in 258 health workers (534 person-years of observation) with limited blood contact (p = 0.017.",79 89 91,36 46,79,36,101,47,-1,RO-may_prevent,820161,"Among health workers susceptible to hepatitis B, the incidence of new definite hepatitis B infections was 1.0% per year in 362 health workers (804 person-years of follow-up observation) with frequent blood contact versus 0% per year in 258 health workers (534 person-years of observation) with limited blood contact (p = 0.017",hepatitis B infections,hepatitis B
788659432,9/15/2015 14:34:31,1738736150,9/15/2015 14:34:20,false,tremorgames,1,24449707,CAN,QC,Laval,96.20.14.148,79,36,,,101,47,HEPATITIS B INFECTIONS,HEPATITIS B,HEPATITIS B INFECTIONS,79-89-91,36-46,"HEPATITIS B,","Among health workers susceptible to hepatitis B, the incidence of new definite hepatitis B infections was 1.0% per year in 362 health workers (804 person-years of follow-up observation) with frequent blood contact versus 0% per year in 258 health workers (534 person-years of observation) with limited blood contact (p = 0.017.",79 89 91,36 46,79,36,101,47,-1,RO-may_prevent,820161,"Among health workers susceptible to hepatitis B, the incidence of new definite hepatitis B infections was 1.0% per year in 362 health workers (804 person-years of follow-up observation) with frequent blood contact versus 0% per year in 258 health workers (534 person-years of observation) with limited blood contact (p = 0.017",hepatitis B infections,hepatitis B
788659433,9/15/2015 10:25:21,1738656193,9/15/2015 10:25:10,false,neodev,1,20961587,NLD,5,Maastricht,84.26.48.136,177,132,,,181,144,WORM,ANTHELMINTIC,anthelmintic WORM,177-132,132-177,ANTHELMINTIC worm,A strain of Haemonchus contortus (CAVR) isolated in Australia was found to be resistant to ivermectin (IVM) with 0.4 mg kg-1 of the anthelmintic failing to significantly reduce worm burdens.,177,132,177,132,181,144,-1,RO-may_prevent,820375,A strain of Haemonchus contortus (CAVR) isolated in Australia was found to be resistant to ivermectin (IVM) with 0.4 mg kg-1 of the anthelmintic failing to significantly reduce worm burdens,worm,anthelmintic
788659433,9/15/2015 10:32:13,1738657725,9/15/2015 10:31:54,false,prodege,1,14848125,GBR,V8,Airdrie,86.151.77.161,177,132,,,181,144,WORM,ANTHELMINTIC,WORM,177,132,ANTHELMINTIC,A strain of Haemonchus contortus (CAVR) isolated in Australia was found to be resistant to ivermectin (IVM) with 0.4 mg kg-1 of the anthelmintic failing to significantly reduce worm burdens.,177,132,177,132,181,144,-1,RO-may_prevent,820375,A strain of Haemonchus contortus (CAVR) isolated in Australia was found to be resistant to ivermectin (IVM) with 0.4 mg kg-1 of the anthelmintic failing to significantly reduce worm burdens,worm,anthelmintic
788659433,9/15/2015 10:33:53,1738658141,9/15/2015 10:33:31,false,meprizescf,1,28483210,USA,WI,Minocqua,75.143.134.247,177,132,,,181,144,WORM,ANTHELMINTIC,anthelmintic reduce WORM,170-177-132,132-170-177,ANTHELMINTIC reduce worm,A strain of Haemonchus contortus (CAVR) isolated in Australia was found to be resistant to ivermectin (IVM) with 0.4 mg kg-1 of the anthelmintic failing to significantly reduce worm burdens.,177,132,177,132,181,144,-1,RO-may_prevent,820375,A strain of Haemonchus contortus (CAVR) isolated in Australia was found to be resistant to ivermectin (IVM) with 0.4 mg kg-1 of the anthelmintic failing to significantly reduce worm burdens,worm,anthelmintic
