_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1,b2,confirmids1,confirmids2,e1,e2,factor1,factor2,firstfactor,saveselectionids1,saveselectionids2,secondfactor,sentence,wordid1,wordid2,orig_b1,orig_b2,orig_e1,orig_e2,exp_decision,relation,sent_id,orig_sentence,term1,term2
788862736,9/15/2015 22:43:34,1739063846,9/15/2015 22:43:20,false,instagc,1,31184650,USA,IA,Mason City,173.26.179.94,78,4,,,98,13,COBALAMIN DEFICIENCY,COBALAMIN,"COBALAMIN DEFICIENCY,",78-88,0-4-14,Low COBALAMIN concentrations,"Low cobalamin concentrations do not indicate that the patient in question has cobalamin deficiency, and values in the lower half of the reference interval do not exclude cobalamin deficiency.",78 88,4,78,4,98,13,-1,RO-may_prevent,820353,"Low cobalamin concentrations do not indicate that the patient in question has cobalamin deficiency, and values in the lower half of the reference interval do not exclude cobalamin deficiency",cobalamin deficiency,cobalamin
788862736,9/15/2015 22:58:12,1739068811,9/15/2015 22:57:46,false,fusioncash,1.0,31742806,USA,OH,Kent,66.61.82.242,78,4,,,98,13,COBALAMIN DEFICIENCY,COBALAMIN,"COBALAMIN DEFICIENCY,",78-88,4-78-88,"COBALAMIN cobalamin deficiency,","Low cobalamin concentrations do not indicate that the patient in question has cobalamin deficiency, and values in the lower half of the reference interval do not exclude cobalamin deficiency.",78 88,4,78,4,98,13,-1,RO-may_prevent,820353,"Low cobalamin concentrations do not indicate that the patient in question has cobalamin deficiency, and values in the lower half of the reference interval do not exclude cobalamin deficiency",cobalamin deficiency,cobalamin
788862736,9/15/2015 23:54:23,1739085909,9/15/2015 23:53:55,false,clixsense,1.0,31304413,CAN,BC,Kelowna,66.183.36.177,78,4,,,98,13,COBALAMIN DEFICIENCY,COBALAMIN,"COBALAMIN DEFICIENCY,",78-88,0-4-14,Low COBALAMIN concentrations,"Low cobalamin concentrations do not indicate that the patient in question has cobalamin deficiency, and values in the lower half of the reference interval do not exclude cobalamin deficiency.",78 88,4,78,4,98,13,-1,RO-may_prevent,820353,"Low cobalamin concentrations do not indicate that the patient in question has cobalamin deficiency, and values in the lower half of the reference interval do not exclude cobalamin deficiency",cobalamin deficiency,cobalamin
788862736,9/15/2015 23:54:32,1739085980,9/15/2015 23:54:04,false,elite,1.0,33238902,NLD,06,Budel,77.248.148.5,78,4,,,98,13,COBALAMIN DEFICIENCY,COBALAMIN,"COBALAMIN DEFICIENCY,",78-88,4-14,COBALAMIN concentrations,"Low cobalamin concentrations do not indicate that the patient in question has cobalamin deficiency, and values in the lower half of the reference interval do not exclude cobalamin deficiency.",78 88,4,78,4,98,13,-1,RO-may_prevent,820353,"Low cobalamin concentrations do not indicate that the patient in question has cobalamin deficiency, and values in the lower half of the reference interval do not exclude cobalamin deficiency",cobalamin deficiency,cobalamin
788862736,9/16/2015 00:14:29,1739090978,9/16/2015 00:14:01,false,clixsense,1.0,26531841,CAN,ON,Toronto,64.231.8.24,78,4,,,98,13,COBALAMIN DEFICIENCY,COBALAMIN,"COBALAMIN DEFICIENCY,",78-88,4,COBALAMIN,"Low cobalamin concentrations do not indicate that the patient in question has cobalamin deficiency, and values in the lower half of the reference interval do not exclude cobalamin deficiency.",78 88,4,78,4,98,13,-1,RO-may_prevent,820353,"Low cobalamin concentrations do not indicate that the patient in question has cobalamin deficiency, and values in the lower half of the reference interval do not exclude cobalamin deficiency",cobalamin deficiency,cobalamin
788862736,9/16/2015 00:29:40,1739094233,9/16/2015 00:29:23,false,instagc,1.0,31771119,USA,NY,Victor,72.230.179.20,78,4,,,98,13,COBALAMIN DEFICIENCY,COBALAMIN,"COBALAMIN DEFICIENCY,",78-88,4,COBALAMIN,"Low cobalamin concentrations do not indicate that the patient in question has cobalamin deficiency, and values in the lower half of the reference interval do not exclude cobalamin deficiency.",78 88,4,78,4,98,13,-1,RO-may_prevent,820353,"Low cobalamin concentrations do not indicate that the patient in question has cobalamin deficiency, and values in the lower half of the reference interval do not exclude cobalamin deficiency",cobalamin deficiency,cobalamin
788862736,9/16/2015 00:44:07,1739097886,9/16/2015 00:42:47,false,neodev,1.0,32114597,USA,"","",73.151.173.249,78,4,,,98,13,COBALAMIN DEFICIENCY,COBALAMIN,"Low cobalamin concentrations COBALAMIN DEFICIENCY, values lower reference interval exclude cobalamin deficiency.",0-14-78-88-104-118-136-146-162-170-180-4,0-4-14,Low COBALAMIN concentrations,"Low cobalamin concentrations do not indicate that the patient in question has cobalamin deficiency, and values in the lower half of the reference interval do not exclude cobalamin deficiency.",78 88,4,78,4,98,13,-1,RO-may_prevent,820353,"Low cobalamin concentrations do not indicate that the patient in question has cobalamin deficiency, and values in the lower half of the reference interval do not exclude cobalamin deficiency",cobalamin deficiency,cobalamin
788862736,9/16/2015 01:15:57,1739112571,9/16/2015 01:15:39,false,clixsense,1.0,20587495,CAN,NB,Saint John,142.162.106.74,78,4,,,98,13,COBALAMIN DEFICIENCY,COBALAMIN,"in question has COBALAMIN DEFICIENCY, and values in",62-65-74-78-88-100-104-111,0-4-14-29-32,Low COBALAMIN concentrations do not,"Low cobalamin concentrations do not indicate that the patient in question has cobalamin deficiency, and values in the lower half of the reference interval do not exclude cobalamin deficiency.",78 88,4,78,4,98,13,-1,RO-may_prevent,820353,"Low cobalamin concentrations do not indicate that the patient in question has cobalamin deficiency, and values in the lower half of the reference interval do not exclude cobalamin deficiency",cobalamin deficiency,cobalamin
788862736,9/16/2015 01:28:03,1739119701,9/16/2015 01:27:03,false,points4rewards,1.0,20306700,USA,WA,Bothell,50.106.46.70,78,4,,,98,13,COBALAMIN DEFICIENCY,COBALAMIN,"Low cobalamin concentrations do not indicate that the patient in question has COBALAMIN DEFICIENCY,",0-4-14-29-32-36-45-50-54-62-65-74-78-88,0-4-14,Low COBALAMIN concentrations,"Low cobalamin concentrations do not indicate that the patient in question has cobalamin deficiency, and values in the lower half of the reference interval do not exclude cobalamin deficiency.",78 88,4,78,4,98,13,-1,RO-may_prevent,820353,"Low cobalamin concentrations do not indicate that the patient in question has cobalamin deficiency, and values in the lower half of the reference interval do not exclude cobalamin deficiency",cobalamin deficiency,cobalamin
788862736,9/16/2015 01:28:14,1739119831,9/16/2015 01:28:07,false,neodev,1.0,33739202,USA,MS,Madison,75.65.195.220,78,4,,,98,13,COBALAMIN DEFICIENCY,COBALAMIN,"that patient in question has COBALAMIN DEFICIENCY, and values in",54-62-65-74-78-88-100-104-111-45,0-4-14-29-32-36-180-54,Low COBALAMIN concentrations do not indicate patient deficiency.,"Low cobalamin concentrations do not indicate that the patient in question has cobalamin deficiency, and values in the lower half of the reference interval do not exclude cobalamin deficiency.",78 88,4,78,4,98,13,-1,RO-may_prevent,820353,"Low cobalamin concentrations do not indicate that the patient in question has cobalamin deficiency, and values in the lower half of the reference interval do not exclude cobalamin deficiency",cobalamin deficiency,cobalamin
788862737,9/16/2015 00:00:48,1739087567,9/16/2015 00:00:20,false,clixsense,1.0,31304413,CAN,BC,Kelowna,66.183.36.177,151,76,,,157,87,NAUSEA,ONDANSETRON,opioid induced NAUSEA and emesis,136-143-151-158-162,76,"ONDANSETRON,","The aim of this study was to compare the anti-emetic efficacy and safety of ondansetron, placebo and metoclopramide in the treatment of opioid-induced nausea and emesis (OIE) in cancer patients.",151,76,151,76,157,87,-1,RO-may_prevent,820186,"The aim of this study was to compare the anti-emetic efficacy and safety of ondansetron, placebo and metoclopramide in the treatment of opioid-induced nausea and emesis (OIE) in cancer patients",nausea,ondansetron
788862737,9/16/2015 01:31:17,1739121517,9/16/2015 01:30:21,false,clixsense,1.0,20587495,CAN,NB,Saint John,142.162.106.74,151,76,,,157,87,NAUSEA,ONDANSETRON,"anti emetic ondansetron, placebo metoclopramide of opioid induced NAUSEA emesis (OIE)",41-46-76-89-101-133-136-143-151-162-169,41-46-76-89-97-101-136-143-151-162-169,"anti emetic ONDANSETRON, placebo and metoclopramide opioid induced nausea emesis (OIE)","The aim of this study was to compare the anti-emetic efficacy and safety of ondansetron, placebo and metoclopramide in the treatment of opioid-induced nausea and emesis (OIE) in cancer patients.",151,76,151,76,157,87,-1,RO-may_prevent,820186,"The aim of this study was to compare the anti-emetic efficacy and safety of ondansetron, placebo and metoclopramide in the treatment of opioid-induced nausea and emesis (OIE) in cancer patients",nausea,ondansetron
788862737,9/16/2015 01:36:25,1739125346,9/16/2015 01:36:07,false,points4rewards,1.0,20306700,USA,WA,Bothell,50.106.46.70,151,76,,,157,87,NAUSEA,ONDANSETRON,treatment of opioid induced NAUSEA and emesis,133-136-143-151-158-162-123,76-89-97-101,"ONDANSETRON, placebo and metoclopramide","The aim of this study was to compare the anti-emetic efficacy and safety of ondansetron, placebo and metoclopramide in the treatment of opioid-induced nausea and emesis (OIE) in cancer patients.",151,76,151,76,157,87,-1,RO-may_prevent,820186,"The aim of this study was to compare the anti-emetic efficacy and safety of ondansetron, placebo and metoclopramide in the treatment of opioid-induced nausea and emesis (OIE) in cancer patients",nausea,ondansetron
788862737,9/16/2015 01:41:56,1739132255,9/16/2015 01:41:43,false,prodege,1.0,10959404,USA,CA,Studio City,108.217.110.104,151,76,,,157,87,NAUSEA,ONDANSETRON,opioid induced NAUSEA and emesis (OIE),136-143-151-158-162-169,76,"ONDANSETRON,","The aim of this study was to compare the anti-emetic efficacy and safety of ondansetron, placebo and metoclopramide in the treatment of opioid-induced nausea and emesis (OIE) in cancer patients.",151,76,151,76,157,87,-1,RO-may_prevent,820186,"The aim of this study was to compare the anti-emetic efficacy and safety of ondansetron, placebo and metoclopramide in the treatment of opioid-induced nausea and emesis (OIE) in cancer patients",nausea,ondansetron
788862737,9/16/2015 02:15:08,1739158336,9/16/2015 02:14:20,false,elite,1,30312592,CAN,ON,Sudbury,66.103.55.12,151,76,,,157,87,NAUSEA,ONDANSETRON,NAUSEA,151,76,"ONDANSETRON,","The aim of this study was to compare the anti-emetic efficacy and safety of ondansetron, placebo and metoclopramide in the treatment of opioid-induced nausea and emesis (OIE) in cancer patients.",151,76,151,76,157,87,-1,RO-may_prevent,820186,"The aim of this study was to compare the anti-emetic efficacy and safety of ondansetron, placebo and metoclopramide in the treatment of opioid-induced nausea and emesis (OIE) in cancer patients",nausea,ondansetron
788862737,9/16/2015 03:12:54,1739211279,9/16/2015 03:12:42,false,elite,1,34356654,USA,DE,"",108.59.11.227,151,76,,,157,87,NAUSEA,ONDANSETRON,of opioid induced NAUSEA and emesis cancer patients.,133-136-143-151-158-162-185-178,62-66-73-76-89-97-101-119-123,"and safety of ONDANSETRON, placebo and metoclopramide the treatment","The aim of this study was to compare the anti-emetic efficacy and safety of ondansetron, placebo and metoclopramide in the treatment of opioid-induced nausea and emesis (OIE) in cancer patients.",151,76,151,76,157,87,-1,RO-may_prevent,820186,"The aim of this study was to compare the anti-emetic efficacy and safety of ondansetron, placebo and metoclopramide in the treatment of opioid-induced nausea and emesis (OIE) in cancer patients",nausea,ondansetron
788862737,9/16/2015 03:22:34,1739220164,9/16/2015 03:22:18,false,clixsense,1,17950689,GBR,L9,Sheffield,146.200.192.103,151,76,,,157,87,NAUSEA,ONDANSETRON,of opioid induced NAUSEA and emesis,133-136-143-151-158-162,62-66-73-76-89,"and safety of ONDANSETRON, placebo","The aim of this study was to compare the anti-emetic efficacy and safety of ondansetron, placebo and metoclopramide in the treatment of opioid-induced nausea and emesis (OIE) in cancer patients.",151,76,151,76,157,87,-1,RO-may_prevent,820186,"The aim of this study was to compare the anti-emetic efficacy and safety of ondansetron, placebo and metoclopramide in the treatment of opioid-induced nausea and emesis (OIE) in cancer patients",nausea,ondansetron
788862737,9/16/2015 03:24:54,1739222487,9/16/2015 03:24:43,false,instagc,1,33058612,USA,IL,Glenview,162.229.106.229,151,76,,,157,87,NAUSEA,ONDANSETRON,NAUSEA,151,76,"ONDANSETRON,","The aim of this study was to compare the anti-emetic efficacy and safety of ondansetron, placebo and metoclopramide in the treatment of opioid-induced nausea and emesis (OIE) in cancer patients.",151,76,151,76,157,87,-1,RO-may_prevent,820186,"The aim of this study was to compare the anti-emetic efficacy and safety of ondansetron, placebo and metoclopramide in the treatment of opioid-induced nausea and emesis (OIE) in cancer patients",nausea,ondansetron
788862737,9/16/2015 03:32:19,1739229326,9/16/2015 03:31:53,false,neodev,1.0,11460728,CAN,BC,Burnaby,70.79.16.165,151,76,,,157,87,NAUSEA,ONDANSETRON,opioid induced NAUSEA,136-143-151,76,"ONDANSETRON,","The aim of this study was to compare the anti-emetic efficacy and safety of ondansetron, placebo and metoclopramide in the treatment of opioid-induced nausea and emesis (OIE) in cancer patients.",151,76,151,76,157,87,-1,RO-may_prevent,820186,"The aim of this study was to compare the anti-emetic efficacy and safety of ondansetron, placebo and metoclopramide in the treatment of opioid-induced nausea and emesis (OIE) in cancer patients",nausea,ondansetron
788862737,9/16/2015 03:56:56,1739252178,9/16/2015 03:56:13,false,clixsense,1,21665495,CAN,"","",24.105.69.70,151,76,,,157,87,NAUSEA,ONDANSETRON,opioid induced NAUSEA and emesis,136-143-151-158-162,76-89-97-101,"ONDANSETRON, placebo and metoclopramide","The aim of this study was to compare the anti-emetic efficacy and safety of ondansetron, placebo and metoclopramide in the treatment of opioid-induced nausea and emesis (OIE) in cancer patients.",151,76,151,76,157,87,-1,RO-may_prevent,820186,"The aim of this study was to compare the anti-emetic efficacy and safety of ondansetron, placebo and metoclopramide in the treatment of opioid-induced nausea and emesis (OIE) in cancer patients",nausea,ondansetron
788862738,9/15/2015 22:28:18,1739058786,9/15/2015 22:27:27,false,clixsense,1.0,33878524,CAN,BC,Princeton,75.156.83.71,30,80,,,42,90,TUBERCULOSIS,RIFAMPICIN,TUBERCULOSIS,30,80,RIFAMPICIN,In patients with new detected tuberculosis 23.5% MBT resistant to isoniazid and rifampicin (MDR) and sensitive to fluoroquinolones were revealed.,30,80,30,80,42,90,-1,RO-may_prevent,820205,In patients with new detected tuberculosis 23.5% MBT resistant to isoniazid and rifampicin (MDR) and sensitive to fluoroquinolones were revealed,tuberculosis,rifampicin
788862738,9/15/2015 22:35:30,1739061287,9/15/2015 22:34:23,false,onestopgpt,1,21275875,CAN,ON,Hamilton,24.36.124.79,30,80,,,42,90,TUBERCULOSIS,RIFAMPICIN,TUBERCULOSIS,30,80,RIFAMPICIN,In patients with new detected tuberculosis 23.5% MBT resistant to isoniazid and rifampicin (MDR) and sensitive to fluoroquinolones were revealed.,30,80,30,80,42,90,-1,RO-may_prevent,820205,In patients with new detected tuberculosis 23.5% MBT resistant to isoniazid and rifampicin (MDR) and sensitive to fluoroquinolones were revealed,tuberculosis,rifampicin
788862738,9/15/2015 22:38:57,1739062542,9/15/2015 22:38:28,false,neodev,1,18881135,CAN,ON,Ajax,99.243.87.224,30,80,,,42,90,TUBERCULOSIS,RIFAMPICIN,TUBERCULOSIS,30,80-91,RIFAMPICIN (MDR),In patients with new detected tuberculosis 23.5% MBT resistant to isoniazid and rifampicin (MDR) and sensitive to fluoroquinolones were revealed.,30,80,30,80,42,90,-1,RO-may_prevent,820205,In patients with new detected tuberculosis 23.5% MBT resistant to isoniazid and rifampicin (MDR) and sensitive to fluoroquinolones were revealed,tuberculosis,rifampicin
788862738,9/15/2015 22:40:17,1739062991,9/15/2015 22:40:02,false,instagc,1.0,31184650,USA,IA,Mason City,173.26.179.94,30,80,,,42,90,TUBERCULOSIS,RIFAMPICIN,TUBERCULOSIS,30,66-76-80,isoniazid and RIFAMPICIN,In patients with new detected tuberculosis 23.5% MBT resistant to isoniazid and rifampicin (MDR) and sensitive to fluoroquinolones were revealed.,30,80,30,80,42,90,-1,RO-may_prevent,820205,In patients with new detected tuberculosis 23.5% MBT resistant to isoniazid and rifampicin (MDR) and sensitive to fluoroquinolones were revealed,tuberculosis,rifampicin
788862738,9/15/2015 22:56:03,1739068226,9/15/2015 22:55:47,false,fusioncash,1.0,31742806,USA,OH,Kent,66.61.82.242,30,80,,,42,90,TUBERCULOSIS,RIFAMPICIN,TUBERCULOSIS,30,30-80,tuberculosis RIFAMPICIN,In patients with new detected tuberculosis 23.5% MBT resistant to isoniazid and rifampicin (MDR) and sensitive to fluoroquinolones were revealed.,30,80,30,80,42,90,-1,RO-may_prevent,820205,In patients with new detected tuberculosis 23.5% MBT resistant to isoniazid and rifampicin (MDR) and sensitive to fluoroquinolones were revealed,tuberculosis,rifampicin
788862738,9/15/2015 23:07:52,1739072260,9/15/2015 23:07:42,false,neodev,1,11382239,AUS,02,Strathfield,60.241.129.81,30,80,,,42,90,TUBERCULOSIS,RIFAMPICIN,TUBERCULOSIS,30,80,RIFAMPICIN,In patients with new detected tuberculosis 23.5% MBT resistant to isoniazid and rifampicin (MDR) and sensitive to fluoroquinolones were revealed.,30,80,30,80,42,90,-1,RO-may_prevent,820205,In patients with new detected tuberculosis 23.5% MBT resistant to isoniazid and rifampicin (MDR) and sensitive to fluoroquinolones were revealed,tuberculosis,rifampicin
788862738,9/15/2015 23:18:27,1739075501,9/15/2015 23:17:49,false,clixsense,1.0,20587495,CAN,NB,Saint John,142.162.106.74,30,80,,,42,90,TUBERCULOSIS,RIFAMPICIN,TUBERCULOSIS 23.5% MBT resistant isoniazid rifampicin (MDR) fluoroquinolones,30-43-49-53-66-80-91-114,30-43-49-53-66-80-91-114,tuberculosis 23.5% MBT resistant isoniazid RIFAMPICIN (MDR) fluoroquinolones,In patients with new detected tuberculosis 23.5% MBT resistant to isoniazid and rifampicin (MDR) and sensitive to fluoroquinolones were revealed.,30,80,30,80,42,90,-1,RO-may_prevent,820205,In patients with new detected tuberculosis 23.5% MBT resistant to isoniazid and rifampicin (MDR) and sensitive to fluoroquinolones were revealed,tuberculosis,rifampicin
788862738,9/15/2015 23:41:14,1739082455,9/15/2015 23:39:46,false,clixsense,1,6488338,USA,HI,Honolulu,72.130.214.250,30,80,,,42,90,TUBERCULOSIS,RIFAMPICIN,TUBERCULOSIS 23.5% MBT resistant to isoniazid and rifampicin (MDR) and sensitive to fluoroquinolones,30-43-49-53-63-66-76-80-91-97-101-111-114,30-53-63-66-76-80-91-97-101-114-111,tuberculosis resistant to isoniazid and RIFAMPICIN (MDR) and sensitive to fluoroquinolones,In patients with new detected tuberculosis 23.5% MBT resistant to isoniazid and rifampicin (MDR) and sensitive to fluoroquinolones were revealed.,30,80,30,80,42,90,-1,RO-may_prevent,820205,In patients with new detected tuberculosis 23.5% MBT resistant to isoniazid and rifampicin (MDR) and sensitive to fluoroquinolones were revealed,tuberculosis,rifampicin
788862738,9/15/2015 23:43:07,1739082880,9/15/2015 23:42:47,false,elite,1.0,33238902,NLD,06,Budel,77.248.148.5,30,80,,,42,90,TUBERCULOSIS,RIFAMPICIN,TUBERCULOSIS,30,80,RIFAMPICIN,In patients with new detected tuberculosis 23.5% MBT resistant to isoniazid and rifampicin (MDR) and sensitive to fluoroquinolones were revealed.,30,80,30,80,42,90,-1,RO-may_prevent,820205,In patients with new detected tuberculosis 23.5% MBT resistant to isoniazid and rifampicin (MDR) and sensitive to fluoroquinolones were revealed,tuberculosis,rifampicin
788862738,9/15/2015 23:51:23,1739084981,9/15/2015 23:50:14,false,clixsense,1.0,31304413,CAN,BC,Kelowna,66.183.36.177,30,80,,,42,90,TUBERCULOSIS,RIFAMPICIN,TUBERCULOSIS,30,80,RIFAMPICIN,In patients with new detected tuberculosis 23.5% MBT resistant to isoniazid and rifampicin (MDR) and sensitive to fluoroquinolones were revealed.,30,80,30,80,42,90,-1,RO-may_prevent,820205,In patients with new detected tuberculosis 23.5% MBT resistant to isoniazid and rifampicin (MDR) and sensitive to fluoroquinolones were revealed,tuberculosis,rifampicin
788862739,9/15/2015 21:23:52,1739030456,9/15/2015 21:23:33,false,neodev,1.0,33758777,USA,"","",38.95.108.251,124,51,,,147,61,VENTRICULAR TACHYCARDIA,METOPROLOL,VENTRICULAR TACHYCARDIA,124-136,51,METOPROLOL,"The patient took in 120 mgs prajmaline and 600 mgs metoprolol during the day of the case, which leads to cardiogenic shock, ventricular tachycardia and ventricular fibrillation.",124 136,51,124,51,147,61,-1,RO-may_treat,820132,"The patient took in 120 mgs prajmaline and 600 mgs metoprolol during the day of the case, which leads to cardiogenic shock, ventricular tachycardia and ventricular fibrillation",ventricular tachycardia,metoprolol
788862739,9/15/2015 21:24:50,1739031086,9/15/2015 21:24:38,false,instagc,1.0,20312760,GBR,O1,Dukinfield,2.96.59.31,124,51,,,147,61,VENTRICULAR TACHYCARDIA,METOPROLOL,VENTRICULAR TACHYCARDIA,124-136,51,METOPROLOL,"The patient took in 120 mgs prajmaline and 600 mgs metoprolol during the day of the case, which leads to cardiogenic shock, ventricular tachycardia and ventricular fibrillation.",124 136,51,124,51,147,61,-1,RO-may_treat,820132,"The patient took in 120 mgs prajmaline and 600 mgs metoprolol during the day of the case, which leads to cardiogenic shock, ventricular tachycardia and ventricular fibrillation",ventricular tachycardia,metoprolol
