_unit_id,_created_at,_canary,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,relations,step_1_select_the_valid_relations,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b2,e1,e2,expdec,rel-type,sent_id,sentence,term1,term2
502846206,7/14/2014 00:48:41,,1322321642,7/14/2014 00:47:52,instagc,1,26784981,USA,CA,San Francisco,73.32.39.90,[ASSOCIATED_WITH],[ASSOCIATED_WITH],had,NA,169,96,177,125,1,RO-disease_has_finding,901923-FS1,Pap smears were reliable in screening for CIN; 75% of patients with CIN had high grade squamous INTRAEPITHELIAL LESION (HSIL) or LSIL in Pap smears taken at the time of DYSPLASIA,DYSPLASIA,INTRAEPITHELIAL LESION (HSIL)
502846206,7/14/2014 01:04:34,,1322332098,7/14/2014 01:04:02,tremorgames,1,19721342,CAN,ON,Ottawa,99.246.46.98,[NONE],[NONE],N/A,Different tests.,169,96,177,125,1,RO-disease_has_finding,901923-FS1,Pap smears were reliable in screening for CIN; 75% of patients with CIN had high grade squamous INTRAEPITHELIAL LESION (HSIL) or LSIL in Pap smears taken at the time of DYSPLASIA,DYSPLASIA,INTRAEPITHELIAL LESION (HSIL)
502846206,7/14/2014 01:32:35,,1322349530,7/14/2014 01:32:24,neodev,1,25224036,CAN,ON,Sudbury,67.204.218.187,[PART_OF],[PART_OF],patients,N/A,169,96,177,125,1,RO-disease_has_finding,901923-FS1,Pap smears were reliable in screening for CIN; 75% of patients with CIN had high grade squamous INTRAEPITHELIAL LESION (HSIL) or LSIL in Pap smears taken at the time of DYSPLASIA,DYSPLASIA,INTRAEPITHELIAL LESION (HSIL)
502846206,7/14/2014 01:52:46,,1322361680,7/14/2014 01:51:57,instagc,1,18531561,CAN,ON,Mississauga,99.229.185.45,[SYMPTOM],[SYMPTOM],had high grade,n/a,169,96,177,125,1,RO-disease_has_finding,901923-FS1,Pap smears were reliable in screening for CIN; 75% of patients with CIN had high grade squamous INTRAEPITHELIAL LESION (HSIL) or LSIL in Pap smears taken at the time of DYSPLASIA,DYSPLASIA,INTRAEPITHELIAL LESION (HSIL)
502846206,7/14/2014 01:59:38,,1322366147,7/14/2014 01:58:40,prodege,1,17334212,CAN,NB,Fredericton,142.162.42.73,[MANIFESTATION],[MANIFESTATION],INTRAEPITHELIAL LESION (HSIL) taken at time of DYSPLASIA,N/A,169,96,177,125,1,RO-disease_has_finding,901923-FS1,Pap smears were reliable in screening for CIN; 75% of patients with CIN had high grade squamous INTRAEPITHELIAL LESION (HSIL) or LSIL in Pap smears taken at the time of DYSPLASIA,DYSPLASIA,INTRAEPITHELIAL LESION (HSIL)
502846207,7/13/2014 22:13:48,,1322200613,7/13/2014 22:13:30,prodege,1,2143114,CAN,BC,Vancouver,24.84.160.12,[ASSOCIATED_WITH],[ASSOCIATED_WITH],could be the same disease,N/A,196,135,216,154,-1,RO-disease_has_finding,901527-FS1,This abnormality already demonstrated in two previous cases of acute myelofibrosis and the clinical course of the disease suggest that ACUTE MYELOFIBROSIS and AAMM could be the same disease while CHRONIC MYELOFIBROSIS should be considered a separate entity.,CHRONIC MYELOFIBROSIS,ACUTE MYELOFIBROSIS
502846207,7/13/2014 22:29:58,,1322215116,7/13/2014 22:28:52,instagc,1,19686223,CAN,BC,Surrey,154.20.155.106,[OTHER],[OTHER],ACUTE MYELOFIBROSIS and AAMM could be the same disease,N/A,196,135,216,154,-1,RO-disease_has_finding,901527-FS1,This abnormality already demonstrated in two previous cases of acute myelofibrosis and the clinical course of the disease suggest that ACUTE MYELOFIBROSIS and AAMM could be the same disease while CHRONIC MYELOFIBROSIS should be considered a separate entity.,CHRONIC MYELOFIBROSIS,ACUTE MYELOFIBROSIS
502846207,7/13/2014 22:33:40,,1322218600,7/13/2014 22:32:35,clixsense,1.0,15189335,GBR,K3,Peterborough,81.156.166.189,[OTHER],[OTHER],considered a separate entity.,na,196,135,216,154,-1,RO-disease_has_finding,901527-FS1,This abnormality already demonstrated in two previous cases of acute myelofibrosis and the clinical course of the disease suggest that ACUTE MYELOFIBROSIS and AAMM could be the same disease while CHRONIC MYELOFIBROSIS should be considered a separate entity.,CHRONIC MYELOFIBROSIS,ACUTE MYELOFIBROSIS
502846207,7/13/2014 22:38:29,,1322222752,7/13/2014 22:38:01,elite,1.0,28503042,USA,OK,Oakwood,64.250.220.169,[OTHER],[OTHER],ACUTE MYELOFIBROSIS and AAMM could be the same disease while CHRONIC MYELOFIBROSIS considered separate entity.,N/A,196,135,216,154,-1,RO-disease_has_finding,901527-FS1,This abnormality already demonstrated in two previous cases of acute myelofibrosis and the clinical course of the disease suggest that ACUTE MYELOFIBROSIS and AAMM could be the same disease while CHRONIC MYELOFIBROSIS should be considered a separate entity.,CHRONIC MYELOFIBROSIS,ACUTE MYELOFIBROSIS
502846207,7/13/2014 22:51:42,,1322233520,7/13/2014 22:50:28,prodege,1,2422962,USA,IA,Honey Creek,12.73.110.105,[OTHER],[OTHER],while separate,N/A,196,135,216,154,-1,RO-disease_has_finding,901527-FS1,This abnormality already demonstrated in two previous cases of acute myelofibrosis and the clinical course of the disease suggest that ACUTE MYELOFIBROSIS and AAMM could be the same disease while CHRONIC MYELOFIBROSIS should be considered a separate entity.,CHRONIC MYELOFIBROSIS,ACUTE MYELOFIBROSIS
502846207,7/13/2014 23:01:55,,1322243024,7/13/2014 23:00:18,prodege,1.0,15439740,AUS,02,Jannali,27.96.208.89,[CONTRAINDICATES],[CONTRAINDICATES],considered separate entity.,n/a,196,135,216,154,-1,RO-disease_has_finding,901527-FS1,This abnormality already demonstrated in two previous cases of acute myelofibrosis and the clinical course of the disease suggest that ACUTE MYELOFIBROSIS and AAMM could be the same disease while CHRONIC MYELOFIBROSIS should be considered a separate entity.,CHRONIC MYELOFIBROSIS,ACUTE MYELOFIBROSIS
502846207,7/13/2014 23:11:34,,1322251282,7/13/2014 23:10:39,elite,1,28397222,GBR,"","",31.49.231.211,[OTHER],[OTHER],considered a separate entity.,N/A,196,135,216,154,-1,RO-disease_has_finding,901527-FS1,This abnormality already demonstrated in two previous cases of acute myelofibrosis and the clinical course of the disease suggest that ACUTE MYELOFIBROSIS and AAMM could be the same disease while CHRONIC MYELOFIBROSIS should be considered a separate entity.,CHRONIC MYELOFIBROSIS,ACUTE MYELOFIBROSIS
502846207,7/13/2014 23:24:28,,1322261184,7/13/2014 23:23:53,elite,1.0,28276268,USA,CA,San Diego,76.88.95.100,[CAUSES],[CAUSES],could be,[CAUSES],196,135,216,154,-1,RO-disease_has_finding,901527-FS1,This abnormality already demonstrated in two previous cases of acute myelofibrosis and the clinical course of the disease suggest that ACUTE MYELOFIBROSIS and AAMM could be the same disease while CHRONIC MYELOFIBROSIS should be considered a separate entity.,CHRONIC MYELOFIBROSIS,ACUTE MYELOFIBROSIS
502846207,7/13/2014 23:25:26,,1322261941,7/13/2014 23:24:20,clixsense,1,10428985,GBR,N7,Weybridge,81.132.17.135,[ASSOCIATED_WITH],[ASSOCIATED_WITH],same disease,N/A,196,135,216,154,-1,RO-disease_has_finding,901527-FS1,This abnormality already demonstrated in two previous cases of acute myelofibrosis and the clinical course of the disease suggest that ACUTE MYELOFIBROSIS and AAMM could be the same disease while CHRONIC MYELOFIBROSIS should be considered a separate entity.,CHRONIC MYELOFIBROSIS,ACUTE MYELOFIBROSIS
502846207,7/13/2014 23:25:27,,1322261956,7/13/2014 23:24:15,quickrewards,1,20452113,USA,NY,Port Henry,108.176.206.207,[NONE],[NONE],N/A,"The passage states that the two should be considered separate entities, and gives no indication that they have any other relation.",196,135,216,154,-1,RO-disease_has_finding,901527-FS1,This abnormality already demonstrated in two previous cases of acute myelofibrosis and the clinical course of the disease suggest that ACUTE MYELOFIBROSIS and AAMM could be the same disease while CHRONIC MYELOFIBROSIS should be considered a separate entity.,CHRONIC MYELOFIBROSIS,ACUTE MYELOFIBROSIS
502846207,7/13/2014 23:29:27,,1322265047,7/13/2014 23:28:02,instagc,1.0,23149109,USA,NC,Durham,75.189.206.205,[ASSOCIATED_WITH],[ASSOCIATED_WITH],ACUTE MYELOFIBROSIS and CHRONIC MYELOFIBROSIS should be separate entity.,N/A,196,135,216,154,-1,RO-disease_has_finding,901527-FS1,This abnormality already demonstrated in two previous cases of acute myelofibrosis and the clinical course of the disease suggest that ACUTE MYELOFIBROSIS and AAMM could be the same disease while CHRONIC MYELOFIBROSIS should be considered a separate entity.,CHRONIC MYELOFIBROSIS,ACUTE MYELOFIBROSIS
502846207,7/13/2014 23:32:51,,1322267879,7/13/2014 23:32:28,tremorgames,1,28013393,USA,CA,Rancho Cordova,71.197.67.37,[NONE],[NONE],N/A,Different diseases,196,135,216,154,-1,RO-disease_has_finding,901527-FS1,This abnormality already demonstrated in two previous cases of acute myelofibrosis and the clinical course of the disease suggest that ACUTE MYELOFIBROSIS and AAMM could be the same disease while CHRONIC MYELOFIBROSIS should be considered a separate entity.,CHRONIC MYELOFIBROSIS,ACUTE MYELOFIBROSIS
502846207,7/14/2014 00:17:33,,1322299668,7/14/2014 00:16:35,gifthulk,1.0,20382530,CAN,ON,Hamilton,216.209.129.186,[OTHER],[OTHER],should be considered a separate entity.,N/A,196,135,216,154,-1,RO-disease_has_finding,901527-FS1,This abnormality already demonstrated in two previous cases of acute myelofibrosis and the clinical course of the disease suggest that ACUTE MYELOFIBROSIS and AAMM could be the same disease while CHRONIC MYELOFIBROSIS should be considered a separate entity.,CHRONIC MYELOFIBROSIS,ACUTE MYELOFIBROSIS
502846207,7/14/2014 00:52:28,,1322323883,7/14/2014 00:51:30,instagc,1.0,26784981,USA,CA,San Francisco,73.32.39.90,[DIAGNOSE_BY_TEST_OR_DRUG] [CONTRAINDICATES],"[DIAGNOSE_BY_TEST_OR_DRUG]
[CONTRAINDICATES]",separate,NA,196,135,216,154,-1,RO-disease_has_finding,901527-FS1,This abnormality already demonstrated in two previous cases of acute myelofibrosis and the clinical course of the disease suggest that ACUTE MYELOFIBROSIS and AAMM could be the same disease while CHRONIC MYELOFIBROSIS should be considered a separate entity.,CHRONIC MYELOFIBROSIS,ACUTE MYELOFIBROSIS
502846207,7/14/2014 00:56:43,,1322326748,7/14/2014 00:55:56,prodege,1,15287417,CAN,ON,Maple,99.248.137.57,[OTHER],[OTHER],should be considered a separate entity.,N/A,196,135,216,154,-1,RO-disease_has_finding,901527-FS1,This abnormality already demonstrated in two previous cases of acute myelofibrosis and the clinical course of the disease suggest that ACUTE MYELOFIBROSIS and AAMM could be the same disease while CHRONIC MYELOFIBROSIS should be considered a separate entity.,CHRONIC MYELOFIBROSIS,ACUTE MYELOFIBROSIS
502846208,7/13/2014 22:17:07,,1322203302,7/13/2014 22:16:16,neodev,1,21515166,NLD,11,Nootdorp,83.86.58.179,[MANIFESTATION],[MANIFESTATION],contributing,N/A,52,90,68,112,-1,RO-cause_of,900317-FS1,This results in the amplification of any subsequent ALLERGIC REACTION contributing to the CHRONIC ALLERGIC STATE,ALLERGIC REACTION,CHRONIC ALLERGIC STATE
502846208,7/13/2014 22:21:44,,1322207286,7/13/2014 22:21:08,prodege,1.0,2143114,CAN,BC,Vancouver,24.84.160.12,[SIDE_EFFECT],[SIDE_EFFECT],contributing,N/A,52,90,68,112,-1,RO-cause_of,900317-FS1,This results in the amplification of any subsequent ALLERGIC REACTION contributing to the CHRONIC ALLERGIC STATE,ALLERGIC REACTION,CHRONIC ALLERGIC STATE
502846208,7/13/2014 22:22:10,,1322207598,7/13/2014 22:20:20,instagc,1.0,19686223,CAN,BC,Surrey,154.20.155.106,[PART_OF] [CAUSES],"[CAUSES]
[PART_OF]",ALLERGIC REACTION contributing to the CHRONIC ALLERGIC STATE,N/A,52,90,68,112,-1,RO-cause_of,900317-FS1,This results in the amplification of any subsequent ALLERGIC REACTION contributing to the CHRONIC ALLERGIC STATE,ALLERGIC REACTION,CHRONIC ALLERGIC STATE
502846208,7/13/2014 22:25:02,,1322210326,7/13/2014 22:24:31,clixsense,1.0,19803139,NLD,11,Leiden,82.139.76.131,[CONTRAINDICATES],[CONTRAINDICATES],contributing,N/A,52,90,68,112,-1,RO-cause_of,900317-FS1,This results in the amplification of any subsequent ALLERGIC REACTION contributing to the CHRONIC ALLERGIC STATE,ALLERGIC REACTION,CHRONIC ALLERGIC STATE
502846208,7/13/2014 22:34:38,,1322219487,7/13/2014 22:33:42,clixsense,1.0,15189335,GBR,K3,Peterborough,81.156.166.189,[CAUSES],[CAUSES],contributing to,na,52,90,68,112,-1,RO-cause_of,900317-FS1,This results in the amplification of any subsequent ALLERGIC REACTION contributing to the CHRONIC ALLERGIC STATE,ALLERGIC REACTION,CHRONIC ALLERGIC STATE
502846208,7/13/2014 22:46:12,,1322228926,7/13/2014 22:45:46,elite,1.0,28503042,USA,OK,Oakwood,64.250.220.169,[CAUSES],[CAUSES],ALLERGIC REACTION contributing to the CHRONIC ALLERGIC STATE,N/A,52,90,68,112,-1,RO-cause_of,900317-FS1,This results in the amplification of any subsequent ALLERGIC REACTION contributing to the CHRONIC ALLERGIC STATE,ALLERGIC REACTION,CHRONIC ALLERGIC STATE
502846208,7/13/2014 22:52:36,,1322234287,7/13/2014 22:51:46,prodege,1.0,2422962,USA,IA,Honey Creek,12.73.110.105,[SYMPTOM],[SYMPTOM],contributing,N/A,52,90,68,112,-1,RO-cause_of,900317-FS1,This results in the amplification of any subsequent ALLERGIC REACTION contributing to the CHRONIC ALLERGIC STATE,ALLERGIC REACTION,CHRONIC ALLERGIC STATE
502846208,7/13/2014 23:02:45,,1322243618,7/13/2014 23:02:27,prodege,1.0,15439740,AUS,02,Jannali,27.96.208.89,[MANIFESTATION],[MANIFESTATION],contributing,n/a,52,90,68,112,-1,RO-cause_of,900317-FS1,This results in the amplification of any subsequent ALLERGIC REACTION contributing to the CHRONIC ALLERGIC STATE,ALLERGIC REACTION,CHRONIC ALLERGIC STATE
502846208,7/13/2014 23:13:18,,1322252617,7/13/2014 23:12:42,neodev,1,15848372,AUS,02,Jannali,27.96.208.89,[SYMPTOM],[SYMPTOM],contributing,n/a,52,90,68,112,-1,RO-cause_of,900317-FS1,This results in the amplification of any subsequent ALLERGIC REACTION contributing to the CHRONIC ALLERGIC STATE,ALLERGIC REACTION,CHRONIC ALLERGIC STATE
502846208,7/13/2014 23:23:32,,1322260575,7/13/2014 23:22:44,clixsense,1.0,10428985,GBR,N7,Weybridge,81.132.17.135,[CAUSES],[CAUSES],contributing to,N/A,52,90,68,112,-1,RO-cause_of,900317-FS1,This results in the amplification of any subsequent ALLERGIC REACTION contributing to the CHRONIC ALLERGIC STATE,ALLERGIC REACTION,CHRONIC ALLERGIC STATE
502846208,7/13/2014 23:28:54,,1322264499,7/13/2014 23:27:35,elite,1.0,28397222,GBR,"","",31.49.231.211,[IS_A],[IS_A],contributing to,N/A,52,90,68,112,-1,RO-cause_of,900317-FS1,This results in the amplification of any subsequent ALLERGIC REACTION contributing to the CHRONIC ALLERGIC STATE,ALLERGIC REACTION,CHRONIC ALLERGIC STATE
502846208,7/13/2014 23:35:56,,1322269884,7/13/2014 23:35:47,tremorgames,1.0,28013393,USA,CA,Rancho Cordova,71.197.67.37,[SYMPTOM],[SYMPTOM],REACTION,N/A,52,90,68,112,-1,RO-cause_of,900317-FS1,This results in the amplification of any subsequent ALLERGIC REACTION contributing to the CHRONIC ALLERGIC STATE,ALLERGIC REACTION,CHRONIC ALLERGIC STATE
502846208,7/14/2014 00:22:04,,1322302694,7/14/2014 00:21:23,gifthulk,1.0,20382530,CAN,ON,Hamilton,216.209.129.186,[CAUSES],[CAUSES],contributing to,N/A,52,90,68,112,-1,RO-cause_of,900317-FS1,This results in the amplification of any subsequent ALLERGIC REACTION contributing to the CHRONIC ALLERGIC STATE,ALLERGIC REACTION,CHRONIC ALLERGIC STATE
502846208,7/14/2014 00:49:46,,1322322270,7/14/2014 00:49:21,instagc,1.0,26784981,USA,CA,San Francisco,73.32.39.90,[SIDE_EFFECT],[SIDE_EFFECT],contributing,NA,52,90,68,112,-1,RO-cause_of,900317-FS1,This results in the amplification of any subsequent ALLERGIC REACTION contributing to the CHRONIC ALLERGIC STATE,ALLERGIC REACTION,CHRONIC ALLERGIC STATE
502846208,7/14/2014 01:01:38,,1322330162,7/14/2014 01:01:04,prodege,1.0,15287417,CAN,ON,Maple,99.248.137.57,[CAUSES],[CAUSES],contributing to,N/A,52,90,68,112,-1,RO-cause_of,900317-FS1,This results in the amplification of any subsequent ALLERGIC REACTION contributing to the CHRONIC ALLERGIC STATE,ALLERGIC REACTION,CHRONIC ALLERGIC STATE
502846209,7/13/2014 22:14:07,,1322200819,7/13/2014 22:13:50,prodege,1.0,2143114,CAN,BC,Vancouver,24.84.160.12,[MANIFESTATION],[MANIFESTATION],developed,N/A,90,141,101,160,1,RO-disease_has_finding,901968-FS1,The case is presented of a 49 year old female who had had chronic renal insufficiency and HYPERTENSION for several years and who developed a HYPERTENSIVE CRISIS after cessation of therapy with clonidine and nadolol.,HYPERTENSION,HYPERTENSIVE CRISIS
502846209,7/13/2014 22:15:30,,1322201957,7/13/2014 22:15:17,instagc,1.0,25990856,USA,NV,Las Vegas,68.108.98.78,[MANIFESTATION],[MANIFESTATION],developed,n/a,90,141,101,160,1,RO-disease_has_finding,901968-FS1,The case is presented of a 49 year old female who had had chronic renal insufficiency and HYPERTENSION for several years and who developed a HYPERTENSIVE CRISIS after cessation of therapy with clonidine and nadolol.,HYPERTENSION,HYPERTENSIVE CRISIS
502846209,7/13/2014 22:25:40,,1322210885,7/13/2014 22:23:27,clixsense,1.0,15189335,GBR,K3,Peterborough,81.156.166.189,[ASSOCIATED_WITH],[ASSOCIATED_WITH],who developed,na,90,141,101,160,1,RO-disease_has_finding,901968-FS1,The case is presented of a 49 year old female who had had chronic renal insufficiency and HYPERTENSION for several years and who developed a HYPERTENSIVE CRISIS after cessation of therapy with clonidine and nadolol.,HYPERTENSION,HYPERTENSIVE CRISIS
502846209,7/13/2014 22:34:37,,1322219476,7/13/2014 22:33:49,instagc,1.0,19686223,CAN,BC,Surrey,154.20.155.106,[SYMPTOM] [TREATS],"[TREATS]
[SYMPTOM]",a 49 year old female who had had chronic renal insufficiency and HYPERTENSION and who developed a HYPERTENSIVE CRISIS after cessation of therapy with clonidine and nadolol.,N/A,90,141,101,160,1,RO-disease_has_finding,901968-FS1,The case is presented of a 49 year old female who had had chronic renal insufficiency and HYPERTENSION for several years and who developed a HYPERTENSIVE CRISIS after cessation of therapy with clonidine and nadolol.,HYPERTENSION,HYPERTENSIVE CRISIS
502846209,7/13/2014 23:09:25,,1322249336,7/13/2014 23:09:03,prodege,1.0,15439740,AUS,02,Jannali,27.96.208.89,[PART_OF],[PART_OF],and,n/a,90,141,101,160,1,RO-disease_has_finding,901968-FS1,The case is presented of a 49 year old female who had had chronic renal insufficiency and HYPERTENSION for several years and who developed a HYPERTENSIVE CRISIS after cessation of therapy with clonidine and nadolol.,HYPERTENSION,HYPERTENSIVE CRISIS
502846209,7/13/2014 23:12:44,,1322252268,7/13/2014 23:11:35,elite,1.0,28397222,GBR,"","",31.49.231.211,[IS_A],[IS_A],developed a,N/A,90,141,101,160,1,RO-disease_has_finding,901968-FS1,The case is presented of a 49 year old female who had had chronic renal insufficiency and HYPERTENSION for several years and who developed a HYPERTENSIVE CRISIS after cessation of therapy with clonidine and nadolol.,HYPERTENSION,HYPERTENSIVE CRISIS
502846209,7/13/2014 23:18:42,,1322256929,7/13/2014 23:17:47,clixsense,1.0,10428985,GBR,N7,Weybridge,81.132.17.135,[SYMPTOM],[SYMPTOM],developed,N/A,90,141,101,160,1,RO-disease_has_finding,901968-FS1,The case is presented of a 49 year old female who had had chronic renal insufficiency and HYPERTENSION for several years and who developed a HYPERTENSIVE CRISIS after cessation of therapy with clonidine and nadolol.,HYPERTENSION,HYPERTENSIVE CRISIS
502846209,7/13/2014 23:22:39,,1322259885,7/13/2014 23:22:05,elite,1.0,28276268,USA,CA,San Diego,76.88.95.100,[MANIFESTATION],[MANIFESTATION],who developed,[MANIFESTATION],90,141,101,160,1,RO-disease_has_finding,901968-FS1,The case is presented of a 49 year old female who had had chronic renal insufficiency and HYPERTENSION for several years and who developed a HYPERTENSIVE CRISIS after cessation of therapy with clonidine and nadolol.,HYPERTENSION,HYPERTENSIVE CRISIS
502846209,7/13/2014 23:31:34,,1322266665,7/13/2014 23:30:18,instagc,1.0,23149109,USA,NC,Durham,75.189.206.205,[MANIFESTATION],[MANIFESTATION],female who had HYPERTENSION and developed HYPERTENSIVE CRISIS,N/A,90,141,101,160,1,RO-disease_has_finding,901968-FS1,The case is presented of a 49 year old female who had had chronic renal insufficiency and HYPERTENSION for several years and who developed a HYPERTENSIVE CRISIS after cessation of therapy with clonidine and nadolol.,HYPERTENSION,HYPERTENSIVE CRISIS
502846209,7/13/2014 23:41:59,,1322274645,7/13/2014 23:41:04,clixsense,1.0,6365250,CAN,BC,Burnaby,70.79.16.165,[CAUSES],[CAUSES],HYPERTENSION who developed HYPERTENSIVE CRISIS,causes,90,141,101,160,1,RO-disease_has_finding,901968-FS1,The case is presented of a 49 year old female who had had chronic renal insufficiency and HYPERTENSION for several years and who developed a HYPERTENSIVE CRISIS after cessation of therapy with clonidine and nadolol.,HYPERTENSION,HYPERTENSIVE CRISIS
502846209,7/14/2014 00:35:34,,1322312283,7/14/2014 00:34:19,gifthulk,1.0,20382530,CAN,ON,Hamilton,216.209.129.186,[CAUSES],[CAUSES],and who developed,N/A,90,141,101,160,1,RO-disease_has_finding,901968-FS1,The case is presented of a 49 year old female who had had chronic renal insufficiency and HYPERTENSION for several years and who developed a HYPERTENSIVE CRISIS after cessation of therapy with clonidine and nadolol.,HYPERTENSION,HYPERTENSIVE CRISIS
