_unit_id,_created_at,_canary,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,relations,step_1_select_the_valid_relations,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b2,e1,e2,expertdecision,relation,sent_id,sentence,term1,term2
497187298,7/2/2014 23:20:15,,1313471447,7/2/2014 23:19:58,prodege,1,7061586,AUS,02,Toongabbie,114.76.177.0,[ASSOCIATED_WITH],[ASSOCIATED_WITH],associated,n/a,58,83,66,106,-1,RO-has_definitional_manifestation,904874,Management (in combination with other anticonvulsants) of SEIZURES associated with LENNOX-GASTAUT SYNDROME in adults and children ?2 years of age,SEIZURES,LENNOX-GASTAUT SYNDROME
497187298,7/3/2014 00:30:08,,1313511735,7/3/2014 00:29:36,onestopgpt,1,21275875,CAN,ON,Hamilton,216.209.129.161,[ASSOCIATED_WITH],[ASSOCIATED_WITH],associated with,N/A,58,83,66,106,-1,RO-has_definitional_manifestation,904874,Management (in combination with other anticonvulsants) of SEIZURES associated with LENNOX-GASTAUT SYNDROME in adults and children ?2 years of age,SEIZURES,LENNOX-GASTAUT SYNDROME
497187299,7/2/2014 14:01:57,,1312964037,7/2/2014 14:01:19,clixsense,1.0,27871219,NLD,07,Amsterdam,87.210.207.223,[ASSOCIATED_WITH],[ASSOCIATED_WITH],and,N/A,71,89,84,99,-1,RO-has_causative_agent,903878,"Study of 659 cases treated with serum from patients convalescent after HERPES ZOSTER and CHICKENPOX over a period of two and a half years in French hospital departments, showed the obvious effectiveness of this type of therapy which seems to be better than that of zoster specific gamma globulin used by other workers since we obtained protection against chickenpox in 90 p. cent of cases, and attenuation of chickenpox in 82 p. cent",HERPES ZOSTER,CHICKENPOX
497187299,7/2/2014 14:55:47,,1312998442,7/2/2014 14:55:20,neodev,1.0,18755947,GBR,H2,Accrington,80.47.187.155,[ASSOCIATED_WITH],[ASSOCIATED_WITH],and,N/A,71,89,84,99,-1,RO-has_causative_agent,903878,"Study of 659 cases treated with serum from patients convalescent after HERPES ZOSTER and CHICKENPOX over a period of two and a half years in French hospital departments, showed the obvious effectiveness of this type of therapy which seems to be better than that of zoster specific gamma globulin used by other workers since we obtained protection against chickenpox in 90 p. cent of cases, and attenuation of chickenpox in 82 p. cent",HERPES ZOSTER,CHICKENPOX
497187299,7/2/2014 15:03:41,,1313003089,7/2/2014 15:03:28,fepcrowdflower,1.0,17940235,GBR,X5,Cardiff,176.252.22.6,[ASSOCIATED_WITH],[ASSOCIATED_WITH],and,N/A,71,89,84,99,-1,RO-has_causative_agent,903878,"Study of 659 cases treated with serum from patients convalescent after HERPES ZOSTER and CHICKENPOX over a period of two and a half years in French hospital departments, showed the obvious effectiveness of this type of therapy which seems to be better than that of zoster specific gamma globulin used by other workers since we obtained protection against chickenpox in 90 p. cent of cases, and attenuation of chickenpox in 82 p. cent",HERPES ZOSTER,CHICKENPOX
497187299,7/2/2014 15:28:20,,1313018176,7/2/2014 15:27:04,instagc,1.0,21838928,GBR,"","",31.51.188.207,[OTHER],[OTHER],patients after HERPES ZOSTER and CHICKENPOX,N/A,71,89,84,99,-1,RO-has_causative_agent,903878,"Study of 659 cases treated with serum from patients convalescent after HERPES ZOSTER and CHICKENPOX over a period of two and a half years in French hospital departments, showed the obvious effectiveness of this type of therapy which seems to be better than that of zoster specific gamma globulin used by other workers since we obtained protection against chickenpox in 90 p. cent of cases, and attenuation of chickenpox in 82 p. cent",HERPES ZOSTER,CHICKENPOX
497187299,7/2/2014 16:09:34,,1313043627,7/2/2014 16:09:24,clixsense,1.0,19162475,GBR,M3,Frome,82.33.126.30,[ASSOCIATED_WITH],[ASSOCIATED_WITH],HERPES ZOSTER CHICKENPOX,n/a,71,89,84,99,-1,RO-has_causative_agent,903878,"Study of 659 cases treated with serum from patients convalescent after HERPES ZOSTER and CHICKENPOX over a period of two and a half years in French hospital departments, showed the obvious effectiveness of this type of therapy which seems to be better than that of zoster specific gamma globulin used by other workers since we obtained protection against chickenpox in 90 p. cent of cases, and attenuation of chickenpox in 82 p. cent",HERPES ZOSTER,CHICKENPOX
497187299,7/2/2014 18:56:50,,1313188117,7/2/2014 18:56:16,prodege,1.0,9378607,GBR,U8,Edinburgh,94.1.221.80,[ASSOCIATED_WITH],[ASSOCIATED_WITH],convalescent after HERPES ZOSTER and CHICKENPOX,n/a,71,89,84,99,-1,RO-has_causative_agent,903878,"Study of 659 cases treated with serum from patients convalescent after HERPES ZOSTER and CHICKENPOX over a period of two and a half years in French hospital departments, showed the obvious effectiveness of this type of therapy which seems to be better than that of zoster specific gamma globulin used by other workers since we obtained protection against chickenpox in 90 p. cent of cases, and attenuation of chickenpox in 82 p. cent",HERPES ZOSTER,CHICKENPOX
497187299,7/2/2014 19:21:07,,1313211034,7/2/2014 19:20:28,instagc,1.0,13763729,USA,"","",75.182.89.225,[ASSOCIATED_WITH],[ASSOCIATED_WITH],HERPES ZOSTER and CHICKENPOX,N/A,71,89,84,99,-1,RO-has_causative_agent,903878,"Study of 659 cases treated with serum from patients convalescent after HERPES ZOSTER and CHICKENPOX over a period of two and a half years in French hospital departments, showed the obvious effectiveness of this type of therapy which seems to be better than that of zoster specific gamma globulin used by other workers since we obtained protection against chickenpox in 90 p. cent of cases, and attenuation of chickenpox in 82 p. cent",HERPES ZOSTER,CHICKENPOX
497187299,7/2/2014 19:24:44,,1313214656,7/2/2014 19:24:27,prizezombie,1.0,19082757,USA,AL,Birmingham,138.26.152.5,[OTHER],[OTHER],and,NA,71,89,84,99,-1,RO-has_causative_agent,903878,"Study of 659 cases treated with serum from patients convalescent after HERPES ZOSTER and CHICKENPOX over a period of two and a half years in French hospital departments, showed the obvious effectiveness of this type of therapy which seems to be better than that of zoster specific gamma globulin used by other workers since we obtained protection against chickenpox in 90 p. cent of cases, and attenuation of chickenpox in 82 p. cent",HERPES ZOSTER,CHICKENPOX
497187299,7/2/2014 22:30:27,,1313433308,7/2/2014 22:29:11,prodege,1.0,17334212,CAN,NB,Fredericton,142.162.40.77,[IS_A],[IS_A],HERPES ZOSTER and CHICKENPOX,N/A,71,89,84,99,-1,RO-has_causative_agent,903878,"Study of 659 cases treated with serum from patients convalescent after HERPES ZOSTER and CHICKENPOX over a period of two and a half years in French hospital departments, showed the obvious effectiveness of this type of therapy which seems to be better than that of zoster specific gamma globulin used by other workers since we obtained protection against chickenpox in 90 p. cent of cases, and attenuation of chickenpox in 82 p. cent",HERPES ZOSTER,CHICKENPOX
497187299,7/2/2014 22:43:11,,1313441342,7/2/2014 22:43:03,neodev,1.0,21241714,CAN,ON,Kitchener,216.58.1.155,[ASSOCIATED_WITH],[ASSOCIATED_WITH],and,N/A,71,89,84,99,-1,RO-has_causative_agent,903878,"Study of 659 cases treated with serum from patients convalescent after HERPES ZOSTER and CHICKENPOX over a period of two and a half years in French hospital departments, showed the obvious effectiveness of this type of therapy which seems to be better than that of zoster specific gamma globulin used by other workers since we obtained protection against chickenpox in 90 p. cent of cases, and attenuation of chickenpox in 82 p. cent",HERPES ZOSTER,CHICKENPOX
497187299,7/2/2014 23:41:00,,1313486869,7/2/2014 23:40:34,prodege,1.0,7061586,AUS,02,Toongabbie,114.76.177.0,[TREATS],[TREATS],treated,n/a,71,89,84,99,-1,RO-has_causative_agent,903878,"Study of 659 cases treated with serum from patients convalescent after HERPES ZOSTER and CHICKENPOX over a period of two and a half years in French hospital departments, showed the obvious effectiveness of this type of therapy which seems to be better than that of zoster specific gamma globulin used by other workers since we obtained protection against chickenpox in 90 p. cent of cases, and attenuation of chickenpox in 82 p. cent",HERPES ZOSTER,CHICKENPOX
497187299,7/2/2014 23:54:56,,1313494983,7/2/2014 23:54:25,prodege,1,15439740,AUS,02,Jannali,27.96.208.89,[ASSOCIATED_WITH],[ASSOCIATED_WITH],and,n/a,71,89,84,99,-1,RO-has_causative_agent,903878,"Study of 659 cases treated with serum from patients convalescent after HERPES ZOSTER and CHICKENPOX over a period of two and a half years in French hospital departments, showed the obvious effectiveness of this type of therapy which seems to be better than that of zoster specific gamma globulin used by other workers since we obtained protection against chickenpox in 90 p. cent of cases, and attenuation of chickenpox in 82 p. cent",HERPES ZOSTER,CHICKENPOX
497187299,7/3/2014 00:45:50,,1313518644,7/3/2014 00:45:03,neodev,1,11460728,CAN,BC,Burnaby,70.79.16.165,[ASSOCIATED_WITH],[ASSOCIATED_WITH],HERPES ZOSTER and CHICKENPOX,associated with,71,89,84,99,-1,RO-has_causative_agent,903878,"Study of 659 cases treated with serum from patients convalescent after HERPES ZOSTER and CHICKENPOX over a period of two and a half years in French hospital departments, showed the obvious effectiveness of this type of therapy which seems to be better than that of zoster specific gamma globulin used by other workers since we obtained protection against chickenpox in 90 p. cent of cases, and attenuation of chickenpox in 82 p. cent",HERPES ZOSTER,CHICKENPOX
497187299,7/3/2014 00:52:07,,1313522303,7/3/2014 00:50:32,onestopgpt,1.0,21275875,CAN,ON,Hamilton,216.209.129.161,[ASSOCIATED_WITH],[ASSOCIATED_WITH],convalescent after and,N/A,71,89,84,99,-1,RO-has_causative_agent,903878,"Study of 659 cases treated with serum from patients convalescent after HERPES ZOSTER and CHICKENPOX over a period of two and a half years in French hospital departments, showed the obvious effectiveness of this type of therapy which seems to be better than that of zoster specific gamma globulin used by other workers since we obtained protection against chickenpox in 90 p. cent of cases, and attenuation of chickenpox in 82 p. cent",HERPES ZOSTER,CHICKENPOX
497187299,7/3/2014 01:23:37,,1313542895,7/3/2014 01:22:55,clixsense,1.0,10428985,GBR,M3,South Petherton,86.186.150.111,[PREVENTS],[PREVENTS],protection,N/A,71,89,84,99,-1,RO-has_causative_agent,903878,"Study of 659 cases treated with serum from patients convalescent after HERPES ZOSTER and CHICKENPOX over a period of two and a half years in French hospital departments, showed the obvious effectiveness of this type of therapy which seems to be better than that of zoster specific gamma globulin used by other workers since we obtained protection against chickenpox in 90 p. cent of cases, and attenuation of chickenpox in 82 p. cent",HERPES ZOSTER,CHICKENPOX
497187300,7/2/2014 14:22:34,,1312977276,7/2/2014 14:22:03,neodev,1.0,18755947,GBR,H2,Accrington,80.47.187.155,[ASSOCIATED_WITH],[ASSOCIATED_WITH],and/or,N/A,164,146,177,156,-1,RO-has_causative_agent,903574,In this article the authors evaluate the immunologic status of acute lymphoblastic leukaemia at diagnosis and at follow up and the development of CHICKENPOX and/or HERPES ZOSTER,HERPES ZOSTER,CHICKENPOX
497187300,7/2/2014 14:27:29,,1312980499,7/2/2014 14:27:04,neodev,1.0,18755947,GBR,H2,Accrington,80.47.187.155,[ASSOCIATED_WITH],[ASSOCIATED_WITH],and/or,N/A,164,146,177,156,-1,RO-has_causative_agent,903574,In this article the authors evaluate the immunologic status of acute lymphoblastic leukaemia at diagnosis and at follow up and the development of CHICKENPOX and/or HERPES ZOSTER,HERPES ZOSTER,CHICKENPOX
497187300,7/2/2014 14:39:48,,1312988827,7/2/2014 14:39:36,fepcrowdflower,1.0,17940235,GBR,X5,Cardiff,176.252.22.6,[ASSOCIATED_WITH],[ASSOCIATED_WITH],and/or,N/A,164,146,177,156,-1,RO-has_causative_agent,903574,In this article the authors evaluate the immunologic status of acute lymphoblastic leukaemia at diagnosis and at follow up and the development of CHICKENPOX and/or HERPES ZOSTER,HERPES ZOSTER,CHICKENPOX
497187300,7/2/2014 15:15:23,,1313010337,7/2/2014 15:14:51,instagc,1.0,21838928,GBR,"","",31.51.188.207,[ASSOCIATED_WITH],[ASSOCIATED_WITH],development of CHICKENPOX and/or HERPES ZOSTER,N/A,164,146,177,156,-1,RO-has_causative_agent,903574,In this article the authors evaluate the immunologic status of acute lymphoblastic leukaemia at diagnosis and at follow up and the development of CHICKENPOX and/or HERPES ZOSTER,HERPES ZOSTER,CHICKENPOX
497187300,7/2/2014 15:18:35,,1313012614,7/2/2014 15:18:20,clixsense,1.0,19162475,GBR,M3,Frome,82.33.126.30,[ASSOCIATED_WITH],[ASSOCIATED_WITH],development of CHICKENPOX and/or HERPES ZOSTER,n/a,164,146,177,156,-1,RO-has_causative_agent,903574,In this article the authors evaluate the immunologic status of acute lymphoblastic leukaemia at diagnosis and at follow up and the development of CHICKENPOX and/or HERPES ZOSTER,HERPES ZOSTER,CHICKENPOX
497187300,7/2/2014 16:40:41,,1313064798,7/2/2014 16:39:28,prodege,1.0,7899370,USA,MI,Bay City,71.13.81.162,[ASSOCIATED_WITH],[ASSOCIATED_WITH],development of CHICKENPOX and/or HERPES ZOSTER,n/a,164,146,177,156,-1,RO-has_causative_agent,903574,In this article the authors evaluate the immunologic status of acute lymphoblastic leukaemia at diagnosis and at follow up and the development of CHICKENPOX and/or HERPES ZOSTER,HERPES ZOSTER,CHICKENPOX
497187300,7/2/2014 17:34:25,,1313107823,7/2/2014 17:34:04,prodege,1.0,17350748,CAN,ON,Cornwall,216.221.74.212,[NONE],[NONE],N/A,"list items, not related",164,146,177,156,-1,RO-has_causative_agent,903574,In this article the authors evaluate the immunologic status of acute lymphoblastic leukaemia at diagnosis and at follow up and the development of CHICKENPOX and/or HERPES ZOSTER,HERPES ZOSTER,CHICKENPOX
497187300,7/2/2014 17:37:46,,1313111287,7/2/2014 17:37:26,prodege,1.0,18960400,GBR,H9,London,109.154.7.94,[LOCATION],[LOCATION],and/or,dsdssdd,164,146,177,156,-1,RO-has_causative_agent,903574,In this article the authors evaluate the immunologic status of acute lymphoblastic leukaemia at diagnosis and at follow up and the development of CHICKENPOX and/or HERPES ZOSTER,HERPES ZOSTER,CHICKENPOX
497187300,7/2/2014 19:26:54,,1313216816,7/2/2014 19:26:18,instagc,1.0,13763729,USA,"","",75.182.89.225,[ASSOCIATED_WITH],[ASSOCIATED_WITH],CHICKENPOX HERPES ZOSTER,N/A,164,146,177,156,-1,RO-has_causative_agent,903574,In this article the authors evaluate the immunologic status of acute lymphoblastic leukaemia at diagnosis and at follow up and the development of CHICKENPOX and/or HERPES ZOSTER,HERPES ZOSTER,CHICKENPOX
497187300,7/2/2014 19:41:40,,1313230802,7/2/2014 19:41:23,prizezombie,1.0,19082757,USA,AL,Birmingham,138.26.152.5,[OTHER],[OTHER],and/or,NA,164,146,177,156,-1,RO-has_causative_agent,903574,In this article the authors evaluate the immunologic status of acute lymphoblastic leukaemia at diagnosis and at follow up and the development of CHICKENPOX and/or HERPES ZOSTER,HERPES ZOSTER,CHICKENPOX
497187300,7/2/2014 21:49:54,,1313406466,7/2/2014 21:49:14,clixsense,1.0,27871219,NLD,07,Amsterdam,87.210.207.223,[ASSOCIATED_WITH],[ASSOCIATED_WITH],the development of and/or,N/A,164,146,177,156,-1,RO-has_causative_agent,903574,In this article the authors evaluate the immunologic status of acute lymphoblastic leukaemia at diagnosis and at follow up and the development of CHICKENPOX and/or HERPES ZOSTER,HERPES ZOSTER,CHICKENPOX
497187300,7/2/2014 22:14:35,,1313423413,7/2/2014 22:13:41,prodege,1.0,17334212,CAN,NB,Fredericton,142.162.40.77,[OTHER],[OTHER],CHICKENPOX and/or HERPES ZOSTER,N/A,164,146,177,156,-1,RO-has_causative_agent,903574,In this article the authors evaluate the immunologic status of acute lymphoblastic leukaemia at diagnosis and at follow up and the development of CHICKENPOX and/or HERPES ZOSTER,HERPES ZOSTER,CHICKENPOX
497187300,7/2/2014 22:37:40,,1313437921,7/2/2014 22:37:19,neodev,1.0,21241714,CAN,ON,Kitchener,216.58.1.155,[PART_OF],[PART_OF],and/or,N/A,164,146,177,156,-1,RO-has_causative_agent,903574,In this article the authors evaluate the immunologic status of acute lymphoblastic leukaemia at diagnosis and at follow up and the development of CHICKENPOX and/or HERPES ZOSTER,HERPES ZOSTER,CHICKENPOX
497187300,7/2/2014 23:35:54,,1313483065,7/2/2014 23:35:26,prodege,1.0,7061586,AUS,02,Toongabbie,114.76.177.0,[DIAGNOSE_BY_TEST_OR_DRUG],[DIAGNOSE_BY_TEST_OR_DRUG],diagnosis,n/a,164,146,177,156,-1,RO-has_causative_agent,903574,In this article the authors evaluate the immunologic status of acute lymphoblastic leukaemia at diagnosis and at follow up and the development of CHICKENPOX and/or HERPES ZOSTER,HERPES ZOSTER,CHICKENPOX
497187300,7/3/2014 00:27:41,,1313510602,7/3/2014 00:25:50,onestopgpt,1.0,21275875,CAN,ON,Hamilton,216.209.129.161,[ASSOCIATED_WITH],[ASSOCIATED_WITH],development of and/or,N/A,164,146,177,156,-1,RO-has_causative_agent,903574,In this article the authors evaluate the immunologic status of acute lymphoblastic leukaemia at diagnosis and at follow up and the development of CHICKENPOX and/or HERPES ZOSTER,HERPES ZOSTER,CHICKENPOX
497187300,7/3/2014 00:44:03,,1313517794,7/3/2014 00:43:16,neodev,1.0,11460728,CAN,BC,Burnaby,70.79.16.165,[IS_A],[IS_A],CHICKENPOX and/or HERPES ZOSTER,is a,164,146,177,156,-1,RO-has_causative_agent,903574,In this article the authors evaluate the immunologic status of acute lymphoblastic leukaemia at diagnosis and at follow up and the development of CHICKENPOX and/or HERPES ZOSTER,HERPES ZOSTER,CHICKENPOX
497187301,7/2/2014 14:07:04,,1312967171,7/2/2014 14:06:23,clixsense,1.0,27871219,NLD,07,Amsterdam,87.210.207.223,[ASSOCIATED_WITH],[ASSOCIATED_WITH],and accelerated the onset of,N/A,121,159,129,165,-1,RO-has_definitional_manifestation,904641,"failed to inhibit cisplatin-induced emetic responses and, in contrast, significantly increased the number of retches and VOMITING and accelerated the onset of EMESIS",VOMITING,EMESIS
497187301,7/2/2014 14:28:48,,1312981456,7/2/2014 14:28:33,fepcrowdflower,1.0,17940235,GBR,X5,Cardiff,176.252.22.6,[CAUSES],[CAUSES],accelerated onset,N/A,121,159,129,165,-1,RO-has_definitional_manifestation,904641,"failed to inhibit cisplatin-induced emetic responses and, in contrast, significantly increased the number of retches and VOMITING and accelerated the onset of EMESIS",VOMITING,EMESIS
497187301,7/2/2014 15:38:09,,1313024155,7/2/2014 15:36:06,instagc,1.0,21838928,GBR,"","",31.51.188.207,[ASSOCIATED_WITH],[ASSOCIATED_WITH],VOMITING and accelerated onset of EMESIS,N/A,121,159,129,165,-1,RO-has_definitional_manifestation,904641,"failed to inhibit cisplatin-induced emetic responses and, in contrast, significantly increased the number of retches and VOMITING and accelerated the onset of EMESIS",VOMITING,EMESIS
497187301,7/2/2014 16:23:35,,1313052969,7/2/2014 16:23:25,clixsense,1.0,19162475,GBR,M3,Frome,82.33.126.30,[ASSOCIATED_WITH],[ASSOCIATED_WITH],VOMITING EMESIS,n/a,121,159,129,165,-1,RO-has_definitional_manifestation,904641,"failed to inhibit cisplatin-induced emetic responses and, in contrast, significantly increased the number of retches and VOMITING and accelerated the onset of EMESIS",VOMITING,EMESIS
497187301,7/2/2014 17:36:55,,1313110436,7/2/2014 17:36:37,prodege,1.0,17350748,CAN,ON,Cornwall,216.221.74.212,[NONE],[NONE],N/A,"list items, not related",121,159,129,165,-1,RO-has_definitional_manifestation,904641,"failed to inhibit cisplatin-induced emetic responses and, in contrast, significantly increased the number of retches and VOMITING and accelerated the onset of EMESIS",VOMITING,EMESIS
497187301,7/2/2014 19:39:34,,1313228967,7/2/2014 19:39:18,prizezombie,1.0,19082757,USA,AL,Birmingham,138.26.152.5,[SYMPTOM],[SYMPTOM],onset,NA,121,159,129,165,-1,RO-has_definitional_manifestation,904641,"failed to inhibit cisplatin-induced emetic responses and, in contrast, significantly increased the number of retches and VOMITING and accelerated the onset of EMESIS",VOMITING,EMESIS
497187301,7/2/2014 20:39:50,,1313357609,7/2/2014 20:39:23,neodev,1.0,18755947,GBR,H2,Accrington,80.47.187.155,[CAUSES],[CAUSES],accelerated the onset,N?A,121,159,129,165,-1,RO-has_definitional_manifestation,904641,"failed to inhibit cisplatin-induced emetic responses and, in contrast, significantly increased the number of retches and VOMITING and accelerated the onset of EMESIS",VOMITING,EMESIS
497187301,7/2/2014 22:13:40,,1313422925,7/2/2014 22:12:57,prodege,1.0,17334212,CAN,NB,Fredericton,142.162.40.77,[OTHER],[OTHER],VOMITING and onset of EMESIS,N/A,121,159,129,165,-1,RO-has_definitional_manifestation,904641,"failed to inhibit cisplatin-induced emetic responses and, in contrast, significantly increased the number of retches and VOMITING and accelerated the onset of EMESIS",VOMITING,EMESIS
497187301,7/2/2014 22:49:59,,1313449629,7/2/2014 22:49:49,neodev,1.0,21241714,CAN,ON,Kitchener,216.58.1.155,[ASSOCIATED_WITH],[ASSOCIATED_WITH],and,N/A,121,159,129,165,-1,RO-has_definitional_manifestation,904641,"failed to inhibit cisplatin-induced emetic responses and, in contrast, significantly increased the number of retches and VOMITING and accelerated the onset of EMESIS",VOMITING,EMESIS
497187301,7/2/2014 23:01:00,,1313458077,7/2/2014 22:59:34,neodev,1.0,11460728,CAN,BC,Burnaby,70.79.16.165,[MANIFESTATION] [CAUSES],"[CAUSES]
[MANIFESTATION]",significantly increased retches VOMITING accelerated onset EMESIS,manifestation and/or causes,121,159,129,165,-1,RO-has_definitional_manifestation,904641,"failed to inhibit cisplatin-induced emetic responses and, in contrast, significantly increased the number of retches and VOMITING and accelerated the onset of EMESIS",VOMITING,EMESIS
497187301,7/2/2014 23:49:09,,1313492131,7/2/2014 23:48:47,prodege,1.0,7061586,AUS,02,Toongabbie,114.76.177.0,[CAUSES],[CAUSES],onset,n/a,121,159,129,165,-1,RO-has_definitional_manifestation,904641,"failed to inhibit cisplatin-induced emetic responses and, in contrast, significantly increased the number of retches and VOMITING and accelerated the onset of EMESIS",VOMITING,EMESIS
